date,World,Afghanistan,Albania,Algeria,Andorra,Antigua and Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Brazil,Brunei,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Central African Republic,Chile,China,Colombia,Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Democratic Republic of Congo,Denmark,Djibouti,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Estonia,Ethiopia,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Guam,Guatemala,Guinea,Guyana,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Latvia,Lebanon,Liberia,Liechtenstein,Lithuania,Luxembourg,Macedonia,Malaysia,Maldives,Malta,Mauritania,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Lucia,Saint Vincent and the Grenadines,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Taiwan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vatican,Venezuela,Vietnam,Zambia
2020-03-07,0.013212780930961126,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,0.019655353678272636,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,0.03043159688359146,,,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.20338059463676517,,0.0,0.0,0.8286535126208073,,0.0,,,,,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.058202989678048996,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,0.03882969248339667,0.04304850669142759,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.006034428818109987,,,,,0.0,
2020-03-08,0.012443104371876013,0.0,,,,,0.021973000060931124,,0.03937290459862532,0.0,,,0.0,,,,0.0,,,,,0.0,,0.0,,0.0,,0.0,,,0.01895337676119147,,,,,0.0,,,0.0,,0.0,,,,,,,,,,0.01521579844179573,,,,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,,0.251234852198357,0.0,0.0,0.0,0.6088066623336543,,0.0,0.0,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,0.11648907745019,0.0,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.014851292228758374,0.009051643227164981,,,,,0.0,
2020-03-09,0.029375988671748524,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0,0.016145469092866807,,,0.0,,,,,0.0,,0.0,,,0.0,0.009714256693637718,,,,,0.0,0.13694218597616156,,,,0.0,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.5862146551294997,0.09637884209736262,0.0,0.0,2.249202391399334,,0.007905410373528505,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,,0.11640597935609799,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,0.019414846241698334,0.0,,,,,0.0,0.11533313688255685,0.0,,,,,,,,,0.014851292228758374,0.012068857636219975,,,,,0.0,
2020-03-10,0.02681040014146481,,0.0,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,,0.026593477869772,,0.0,0.011933607590379813,0.0,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,0.0,0.16737378285975302,,,,0.0,0.024230543933307848,,0.0,,,,,,0.0,0.0,0.0,,,0.5144332687871119,,,,1.6573070252416147,,0.01581082074705701,,,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,,0.0,0.058244538725095,0.49505782695141726,,,,,0.0,0.0,,,,,,0.0,,,0.0,0.029702584457516747,0.015086072045274969,,,,,0.0,
2020-03-11,0.03450716573231595,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,0.0,0.015443492175785643,,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,0.04564739532538719,,,,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.6460324770814894,0.0,0.0,0.0,2.8241864613811187,,0.023716231120585515,,,,,0.0,,0.0,0.16611861367372144,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,0.058202989678048996,,,,0.0,0.0,0.0,0.0,0.23313664371824971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,0.11648907745019,0.15066977341999657,,,,,0.0,0.11533313688255685,0.0,,0.0,,,0.0,,,0.0,0.014851292228758374,0.006034428818109987,,,,,0.0,
2020-03-12,0.041819093043624536,,0.3399008984940351,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.25817618149165933,,,0.0,0.0,0.0,0.0,0.14408127797788267,0.0,0.0,,0.0,,0.0,0.007721746087892821,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,0.0,0.22823697662693593,,,,0.0,0.012115271966653924,,0.09006921999695205,,,,,0.0,0.0,0.0,0.0,0.0036734590675841796,,0.753704556595071,0.04818942104868131,0.20458298622420004,0.0,3.3146140504832293,0.0,0.023716231120585515,,,,,0.0,,0.0,0.16611861367372144,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.026975468886251408,,,,0.058202989678048996,,,,0.0,,0.0,0.0,0.0,,0.0,0.009115488093003065,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,,0.0,0.11648907745019,0.2582910401485655,0.0,,,,0.09879776946251839,0.11533313688255685,0.0,,0.0,,,0.0,0.0,,,0.0,0.006034428818109987,,,,,0.0,
2020-03-13,0.04502607870647918,,0.0,0.023076964792974816,,,0.0,0.0,0.0,0.11386655522926463,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.004913838419568159,,,0.0,,0.0,,,0.0,,0.0,,,,0.009714256693637718,,,0.0,,0.0,0.19780537974334447,,0.0,,0.0,0.024230543933307848,0.0,0.0,,,,1.2645710195730304,,0.0,0.0,0.0007229624237251056,,,0.8972673292798464,0.0,0.0,0.0,3.1962349772516854,0.0,0.03162164149411402,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,0.0,,,,0.18349657494468039,,0.0,,0.0,0.0,0.0,0.0,0.026355856617920018,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.019414846241698334,0.7963973737914104,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.059405168915033495,0.030172144090549937,,,,,0.0,
2020-03-14,0.056186388813213334,,0.0,0.023076964792974816,,,0.021973000060931124,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.010529653756217483,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.057684624544046305,0.0,,,0.0,0.0,,0.2738843719523231,,,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0007229624237251056,0.011020377202752538,,1.016902973183826,0.024094710524340656,0.0,0.0,4.2616466363355805,0.0,0.01581082074705701,,,0.0,,0.0,,0.0,,,,0.0,1.6557826553455286,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03646195237201226,0.026355856617920018,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.09707423120849167,0.7963973737914104,0.0,0.0,,,0.0,0.34599941064767054,0.0,,0.0,,0.0,0.0,,,,0.0,0.021120500863384954,,,,,0.0,
2020-03-15,0.04541091698602174,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.08605872716388645,,0.0,0.0,,0.0,0.0,0.14408127797788267,0.0,0.0,0.0,0.0,,0.0,0.00631779225373049,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.057684624544046305,0.0,,0.0,0.0,0.0,0.0,0.18258958130154876,,0.0,,0.0,0.036345815899961775,0.0,0.1801384399939041,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.1604657458686014,0.0,0.20458298622420004,0.0,2.925654238436728,,0.007905410373528505,0.0,0.0,0.0,,0.0,,0.0,0.16611861367372144,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.407420927746343,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.026355856617920018,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.058244538725095,0.32286380018570693,0.0,0.02296675174546739,0.0,0.0,0.0,0.4613325475302274,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.16336421451634212,0.030172144090549937,0.0,,,0.0,0.0,
2020-03-16,0.09569645217958253,0.0,0.0,0.04615392958594963,,,0.0,0.0,0.07874580919725065,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009827676839136318,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.17250897046646424,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5477687439046462,,0.0,,0.0,0.048461087866615696,0.0,0.09006921999695205,,0.05583219789253554,,0.0,0.0,0.10393655546356015,0.0,0.0,0.0036734590675841796,,1.3518827761149685,0.0,0.0,0.0,6.2571795850958924,0.0,0.01581082074705701,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.46562391742439196,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05469292855801839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,3.271686508548497,0.0,0.0,,0.0,0.19759553892503678,0.2306662737651137,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20791809120261723,0.036206572908659924,0.0,0.0,,0.0,0.0,
2020-03-17,0.07645453820245468,0.0,0.0,0.0,,,0.0,0.0,0.0,0.22773311045852926,0.0,0.0,0.58900966859371,0.0,,0.0,0.08605872716388645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07978043360931601,0.0,0.0,0.00631779225373049,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3195317672777103,,0.0,,0.0,0.012115271966653924,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0007229624237251056,0.0,,1.5432998063613357,0.0,0.0,0.0,5.868219773049391,0.0,0.03162164149411402,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.23281195871219598,,,0.0,0.36699314988936077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026355856617920018,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.11648907745019,0.4520093202599897,0.0,0.0,,0.0,0.39519107785007357,0.11533313688255685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2970258445751675,0.0482754305448799,0.0,0.0,,0.0,0.0,
2020-03-18,0.09877515841592298,0.0,0.0,0.023076964792974816,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004675889634528071,0.0,0.0,0.0,0.0,0.0,0.106373911479088,0.0,0.0,0.011231630673298649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5175269113993928,,0.0,0.0,0.019428513387275435,,0.0,0.0,0.0,0.0,0.4108265579284847,,0.0,0.0,0.0,0.0,0.0,0.09006921999695205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.6150811927037234,0.04818942104868131,0.0,0.0,5.868219773049391,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.06084700923106936,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.026975468886251408,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01823097618600613,0.026355856617920018,0.09786255458650966,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.48029470883334013,0.0,0.0,0.09707423120849167,3.917414108919911,0.0,0.0,,0.0,0.09879776946251839,0.5766656844127843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07425646114379188,0.06939593140826485,0.0,0.0,,0.0,0.0,
2020-03-19,0.12443104371876013,0.0,0.3399008984940351,0.023076964792974816,,,0.0,0.0,0.03937290459862532,0.11386655522926463,0.0,,0.0,0.0,0.0,0.0,0.774528544474978,0.0,0.0,0.0,0.0,0.014027668903584213,0.0,0.0,0.04783923338585284,0.0,0.0,0.026593477869772,0.0,0.0,0.005615815336649324,0.0,0.0,0.19824831751609134,0.0,0.0,0.08699062206297913,0.0,0.0,0.0,0.0,0.0,0.0,0.057684624544046305,0.019428513387275435,0.0,0.0,0.0,0.0,0.0,1.0498900924839054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.7586439653884989,0.024094710524340656,0.0,0.0,7.999043091217181,0.0,0.007905410373528505,0.0,0.0,0.0,,0.0,0.0,0.0,0.16611861367372144,0.0,,0.0,1.6557826553455286,0.0,0.0,0.0,0.0,0.0,0.0,0.2488994289500402,,0.0,0.0,0.0,,0.0,0.0,1.978901649053666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027346464279009195,0.0,0.09786255458650966,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.09707423120849167,2.303095107991376,0.0,0.0,,0.0,0.19759553892503678,0.2306662737651137,0.0,0.0,0.0,0.0,0.0,0.0,0.011928085572085894,0.04589341795222926,0.0,0.6386055658366101,0.12672300518030974,0.0,0.0,,0.0,0.0,0.0
