location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Grenada,2021-02-11,Oxford/AstraZeneca,https://www.nowgrenada.com/2021/02/prime-minister-receives-first-covid-19-vaccine-administered-in-grenada/,0,0,0
Grenada,2021-02-16,Oxford/AstraZeneca,https://www.nowgrenada.com/2021/02/covid-19-update-grenada-dashboard-16-february/,146,146,0
Grenada,2021-02-23,Oxford/AstraZeneca,https://gov.gd/grenadians-support-covid-19-vaccination-programme,1200,1200,0
Grenada,2021-02-26,Oxford/AstraZeneca,http://www.gov.gd/more-3000-grenadians-receive-covid-19-vaccine,3000,3000,0
Grenada,2021-03-14,Oxford/AstraZeneca,https://m.facebook.com/HealthGrenada/photos/a.570448523487244/978161829382576/?type=3&source=48,8424,8424,0
Grenada,2021-03-15,Oxford/AstraZeneca,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,8606,8606,0
Grenada,2021-03-24,Oxford/AstraZeneca,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/984081865457239/?type=3&theater,9821,9821,0
Grenada,2021-03-29,Oxford/AstraZeneca,https://gov.gd/sites/default/files/egov/COVID-dashboard.pdf,10084,10084,0
Grenada,2021-04-03,Oxford/AstraZeneca,https://gov.gd/sites/default/files/egov/covid-dashboard.pdf,10373,10371,2
Grenada,2021-04-08,Oxford/AstraZeneca,https://gov.gd/sites/default/files/egov/COVID%2019-dashboard-8-apr.pdf,10717,10712,5
Grenada,2021-04-09,Oxford/AstraZeneca,https://gov.gd/sites/default/files/egov/COVID19-dashboard-9-apr.pdf,10878,10858,20
Grenada,2021-04-11,Oxford/AstraZeneca,https://gov.gd/sites/default/files/egov/covid-dashboard-19-10apr.pdf,10911,10891,20
Grenada,2021-04-16,Oxford/AstraZeneca,https://gov.gd/sites/default/files/egov/covid-19-dashboard-16apr.pdf,11497,11388,109
Grenada,2021-04-19,Oxford/AstraZeneca,https://gov.gd/sites/default/files/egov/COVID19-dashboard-19apr.pdf,11731,11537,194
Grenada,2021-04-22,Oxford/AstraZeneca,https://m.facebook.com/HealthGrenada/photos/a.570448523487244/1001278877070871/?type=3&source=48,12764,11779,985
Grenada,2021-04-23,Oxford/AstraZeneca,https://gov.gd/prime-minister-recieves-second-dose-astrazeneca-vaccine,13458,12121,1337
Grenada,2021-04-27,Oxford/AstraZeneca,https://gov.gd/sites/default/files/egov/COVID19-dashboard-27-apr.pdf,14550,12445,2105
Grenada,2021-04-29,Oxford/AstraZeneca,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/1005798353285590,15397,12666,2731
