location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Poland,2020-12-28,Pfizer/BioNTech,"https://next.gazeta.pl/next/7,173953,26642987,wiemy-ile-osob-zaszczepiono-przeciw-covid-19-w-niedziele-rzecznik.html",2000,2000,0
Poland,2020-12-29,Pfizer/BioNTech,https://wiadomosci.radiozet.pl/Koronawirus/Koronawirus-w-Polsce.-Trzeci-dzien-szczepien-przeciw-Covid-19.-Zaszczepili-sie-Grodzki-i-Karczewski,6300,6300,0
Poland,2020-12-30,Pfizer/BioNTech,https://twitter.com/MZ_GOV_PL/status/1344557383499055104,36300,36300,0
Poland,2020-12-31,Pfizer/BioNTech,https://twitter.com/MZ_GOV_PL/status/1344923704799719424,47600,47600,0
Poland,2021-01-03,Pfizer/BioNTech,https://tvn24.pl/polska/szczepienia-ile-osob-zaszczepiono-w-polsce-przeciw-covid-19kiedy-szczepienia-osob-z-kolejnej-grupy-1-4919939,50391,50391,0
Poland,2021-01-04,Pfizer/BioNTech,https://twitter.com/MZ_GOV_PL/status/1346074068798332929/photo/1,50833,50833,0
Poland,2021-01-05,Pfizer/BioNTech,https://twitter.com/MZ_GOV_PL/status/1346396023334133770/photo/1,92220,92220,0
Poland,2021-01-06,Pfizer/BioNTech,https://twitter.com/MZ_GOV_PL/status/1346760607622684673,140226,140226,0
Poland,2021-01-07,Pfizer/BioNTech,https://twitter.com/MZ_GOV_PL/status/1347120797895294976,160359,160359,0
Poland,2021-01-08,Pfizer/BioNTech,https://twitter.com/szczepimysie/status/1347472053063081984,188956,188956,0
Poland,2021-01-09,Pfizer/BioNTech,https://twitter.com/szczepimysie/status/1347840116090408960,198787,198787,0
Poland,2021-01-10,Pfizer/BioNTech,https://twitter.com/szczepimysie/status/1348196682756993025,200022,200022,0
Poland,2021-01-11,Pfizer/BioNTech,https://twitter.com/szczepimysie/status/1348564252215402498,203053,203053,0
Poland,2021-01-12,Pfizer/BioNTech,https://twitter.com/szczepimysie/status/1348930712859242496,257834,257834,0
