location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Belarus,2020-12-28,Sputnik V,https://www.reuters.com/article/health-coronavirus-russia-belarus-idUSKBN2930P6,0,0,0
Belarus,2021-02-18,Sputnik V,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/,20944,20944,0
