location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Qatar,2020-12-22,Pfizer/BioNTech,https://www.aljazeera.com/news/2020/12/23/qatar-begins-coronavirus-vaccination-campaign,0,,
Qatar,2021-01-28,Pfizer/BioNTech,https://www.gulf-times.com/story/683467/If-Covid-cases-increase-more-restrictions-may-be-e,50000,,
Qatar,2021-02-17,Pfizer/BioNTech,https://www.gulf-times.com/story/684927/More-than-100-000-vaccinated-in-Qatar-so-far-says-,,100000,
Qatar,2021-02-18,Pfizer/BioNTech,https://www.gulf-times.com/story/685040,140000,,
Qatar,2021-03-07,Pfizer/BioNTech,https://twitter.com/MOPHQatar/status/1368573172711370756,327000,,
Qatar,2021-03-10,Pfizer/BioNTech,https://twitter.com/QNAEnglish/status/1369767228703449106,380000,,
Qatar,2021-03-16,Pfizer/BioNTech,https://twitter.com/QNAEnglish/status/1371853178195607558,510000,,
Qatar,2021-03-21,Pfizer/BioNTech,https://covid19.moph.gov.qa/EN/Pages/default.aspx,594613,,
Qatar,2021-03-22,Pfizer/BioNTech,https://covid19.moph.gov.qa/EN/Pages/default.aspx,615655,,
Qatar,2021-03-23,Pfizer/BioNTech,https://covid19.moph.gov.qa/EN/Pages/default.aspx,637461,,
Qatar,2021-03-24,Pfizer/BioNTech,https://covid19.moph.gov.qa/EN/Pages/default.aspx,658325,,
Qatar,2021-03-25,Pfizer/BioNTech,https://covid19.moph.gov.qa/EN/Pages/default.aspx,679278,,
