location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Dominica,2021-02-11,Oxford/AstraZeneca,https://wicnews.com/caribbean/dominica-starts-covid-19-vaccine-drive-president-among-first-get-immunized-010432755/,0,0,0
Dominica,2021-02-23,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/posts/261132415530091?__tn__=%2CO*F,2465,2465,0
Dominica,2021-02-25,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/posts/262290242080975?__tn__=%2CO*F,4811,4811,0
Dominica,2021-02-26,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/photos/a.103415194635148/262996455343687,5924,5924,0
Dominica,2021-03-01,Oxford/AstraZeneca,http://dominica.gov.dm/images/coronavirus/dominica-coronavirus-update-March-1-2021.jpg,7202,7202,0
Dominica,2021-03-02,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/posts/265451755098157?__tn__=%2CO*F,8238,8238,0
Dominica,2021-03-03,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/posts/266493791660620?__tn__=%2CO*F,9464,9464,0
Dominica,2021-03-04,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/posts/266726988303967?__tn__=%2CO*F,10476,10476,0
Dominica,2021-03-05,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/posts/267505448226121?__tn__=%2CO*F,11368,11368,0
Dominica,2021-03-08,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/posts/269545361355463?__tn__=%2CO*F,12275,12275,0
Dominica,2021-03-10,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/posts/271208354522497?__tn__=%2CO*F,13135,13135,0
Dominica,2021-03-11,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/posts/271656117811054,13565,13565,0
Dominica,2021-03-22,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/posts/279089990401000?__tn__=%2CO*F,15304,15304,0
Dominica,2021-03-25,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/photos/a.105730227736978/280390780270921/?type=3&theater,16058,16058,0
Dominica,2021-03-31,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/posts/284358286540837,17674,17674,0
Dominica,2021-04-01,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/posts/285300966446569,18112,17775,337
Dominica,2021-04-12,Oxford/AstraZeneca,https://dominica.gov.dm/updates/1231-april12th-2021-dominica-coronavirus-update,18423,17948,475
Dominica,2021-04-20,Oxford/AstraZeneca,https://dominica.gov.dm/updates,20721,18173,2548
Dominica,2021-04-22,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthDominica/photos/a.105730227736978/298575801785752,23055,18237,4818
Dominica,2021-04-28,Oxford/AstraZeneca,https://dominica.gov.dm/updates,27821,18498,9323
