location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Kosovo,2021-03-28,Oxford/AstraZeneca,https://www.facebook.com/Ministria.Shendetesise.RKS/posts/1953205024837075?__cft__[0]=AZWhzk6Q6yHPoegj6j_4mTDhjWvEG_DVHocs26DqgWrswVydGQ7LUvLQtm8NaUhG3RnbxaCrqXg5pv2grUpB8467ogr59wvpDlbTMCLszyuzkOwgoG_EuLrcVESLXZZUGGIfvO8xkuzOHyOpNLEkoS2s&__tn__=%2CO%2CP-R,0,0,0
Kosovo,2021-04-03,Oxford/AstraZeneca,https://www.facebook.com/Ministria.Shendetesise.RKS/posts/1957354867755424?__cft__[0]=AZXv5FGvNx20eRTIzeFvzpCo8DqG_FB0AWk9JLvCKdZXa8BGg05F46srbwz5YPAVGSY5LLA4BYjfPHu_rnyGi_dX9q31wE5nXYMJAytxpNVNJvzYZcv_e6tTxUg6GZl-fKw66iAJePaOoYbPDkTlQj7u&__tn__=%2CO%2CP-R,700,700,0
Kosovo,2021-04-04,Oxford/AstraZeneca,https://www.facebook.com/Ministria.Shendetesise.RKS/posts/1957948864362691?__cft__[0]=AZUUO1AYkxwu9ix9EIjVVCbMp-0btV2Ds3JgGEti0tYFwm5g6KOzYTsojFjrPkepxxJDods32piP4DGRzyJY33SmSsO3AfkgxkAQiI_T9uRPAs7SSyK9zHTT3cs5oskSguJTjxdwk7Tm8EtME6LIjVHA&__tn__=%2CO%2CP-R,2500,2500,0
