location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Saint Vincent and the Grenadines,2021-03-17,Oxford/AstraZeneca,https://www.facebook.com/SVGHEALTH/posts/4310562169004173,8952,,
Saint Vincent and the Grenadines,2021-03-19,Oxford/AstraZeneca,https://www.facebook.com/SVGHEALTH/photos/a.460089407384821/4317039035023153,9383,,
Saint Vincent and the Grenadines,2021-03-26,Oxford/AstraZeneca,https://www.facebook.com/SVGHEALTH/posts/4335021876558202,10519,,
Saint Vincent and the Grenadines,2021-04-10,Oxford/AstraZeneca,https://www.facebook.com/SVGHEALTH/photos/4386752088051847,12124,,
Saint Vincent and the Grenadines,2021-04-17,Oxford/AstraZeneca,https://www.facebook.com/SVGHEALTH/photos/4406271529433236,12764,,
Saint Vincent and the Grenadines,2021-04-24,Oxford/AstraZeneca,https://www.facebook.com/SVGHEALTH/posts/4427549923972063,13852,,
Saint Vincent and the Grenadines,2021-04-26,Oxford/AstraZeneca,https://www.facebook.com/SVGHEALTH/posts/4432141053512950,13868,,
Saint Vincent and the Grenadines,2021-04-27,Oxford/AstraZeneca,https://www.facebook.com/SVGHEALTH/posts/4434964829897239,13998,,
Saint Vincent and the Grenadines,2021-04-28,Oxford/AstraZeneca,https://www.facebook.com/SVGHEALTH/posts/4438581972868858,14138,,
Saint Vincent and the Grenadines,2021-04-30,Oxford/AstraZeneca,https://www.facebook.com/SVGHEALTH/posts/4444935248900197,14511,,
Saint Vincent and the Grenadines,2021-05-01,Oxford/AstraZeneca,https://www.facebook.com/SVGHEALTH/posts/4447652045295184,14526,,
