location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Palestine,2021-03-30,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://corona.ps/details,81942,73964,7978
Palestine,2021-03-31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://corona.ps/details,87066,78379,8687
Palestine,2021-04-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://corona.ps/details,93217,83822,9395
Palestine,2021-04-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://corona.ps/details,100386,90204,10182
Palestine,2021-04-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://corona.ps/details,102755,91626,11129
Palestine,2021-04-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3694870203972164,111880,100552,11328
Palestine,2021-04-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3698018596990658,121326,109894,11432
Palestine,2021-04-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3700658936726624,132392,120772,11620
Palestine,2021-04-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3703463519779499,143142,131394,11748
Palestine,2021-04-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3706354476157070,152503,140032,12471
Palestine,2021-04-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3709096285882889,152952,140481,12471
Palestine,2021-04-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3712102662248918,154099,140932,13167
Palestine,2021-04-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3715053128620538,161660,146986,14674
Palestine,2021-04-13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3717815845010933,168682,151022,17660
Palestine,2021-04-14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3720544088071442,173851,153911,19940
Palestine,2021-04-15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3723439817781869,177865,156446,21419
Palestine,2021-04-16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3726351794157338,182867,159754,23113
Palestine,2021-04-17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3729132597212591,182867,159754,23113
Palestine,2021-04-18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3731629976962853,183606,159976,23630
Palestine,2021-04-19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3734524433340074,192315,166849,25466
Palestine,2021-04-21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3739979709461213,202279,167549,34730
Palestine,2021-04-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3742604645865386,206354,167711,38643
Palestine,2021-04-23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3745411515584699,213238,169856,43382
Palestine,2021-04-24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3748217811970736,213493,169960,43533
Palestine,2021-04-25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.facebook.com/mohps/posts/3750938078365376,213989,170109,43880
