location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Tunisia,2021-03-12,Sputnik V,https://www.africanews.com/2021/03/13/tunisia-begins-covid-vaccination-with-health-care-workers/,0,0,
Tunisia,2021-03-13,Sputnik V,https://www.facebook.com/santetunisie.rns.tn/videos/488719478966036/?__cft__[0]=AZWirD1DpZBMk4DkCRwoOfvtbBuk6iyPB0iBEbcygfu4JeZk9qnrCGXtEVn0APnIuYV1IZpD1h4NUD0AC7ug1hN-qp2xk7GsplMHBRzXGg_Ykw1R8IYFtj3b7gavemd_-4XtrBtJvRPmXv05o2E8XBeMINMhd9XYrbSTD1CCxXNyfw&__tn__=%2CO%2CP-R,743,743,
Tunisia,2021-03-14,Sputnik V,https://www.facebook.com/santetunisie.rns.tn/posts/3942942942411447?__cft__[0]=AZV_FkY-eW2k-YxqO4UJb8qWwSq57wbyBoVzK9rE0cojWCt1zbSWl9iYxd-da7i56u6bhqwvgGZzY8yW7nlNgIwLRDCI7ZmEsl_vkhHn2ZsStx79dj_fGkHHdK99lNGRmGek-BbvhBSz1S0gzksRH85k&__tn__=%2CO%2CP-R,2076,2076,
Tunisia,2021-03-15,Sputnik V,https://www.facebook.com/186480324724413/posts/3947631718609236/,2555,2555,
Tunisia,2021-03-19,Sputnik V,https://www.facebook.com/186480324724413/posts/3958312024207872/,6861,6861,
Tunisia,2021-03-21,"Pfizer/BioNTech, Sputnik V",https://www.facebook.com/186480324724413/posts/3963594130346328/,12496,12496,
Tunisia,2021-03-22,"Pfizer/BioNTech, Sputnik V",https://www.facebook.com/186480324724413/posts/3967440006628407/,18020,18020,
Tunisia,2021-03-23,"Pfizer/BioNTech, Sputnik V",https://www.facebook.com/186480324724413/posts/3971083486264059/,22040,22040,
Tunisia,2021-03-25,"Pfizer/BioNTech, Sputnik V",https://www.facebook.com/186480324724413/posts/3977019415670466/,32026,32026,
Tunisia,2021-03-26,"Pfizer/BioNTech, Sputnik V",https://www.facebook.com/186480324724413/posts/3980479405324467/,38853,38853,
Tunisia,2021-03-27,"Pfizer/BioNTech, Sputnik V",https://www.facebook.com/186480324724413/posts/3983827844989623/,44311,44311,
Tunisia,2021-03-29,"Pfizer/BioNTech, Sputnik V",https://www.facebook.com/186480324724413/posts/3991380950900979/,53089,53089,
