location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Curacao,2021-03-29,Pfizer/BioNTech,https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-9/165846572_3843456942406822_3009260706904177013_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8bfeb9&_nc_ohc=d3h1yI13ajoAX_l2KWL&_nc_ht=scontent-mia3-2.xx&oh=a924fdbbab90d08d14b7141d02443ba4&oe=60A5EC19,15406,4203,19609
Curacao,2021-03-30,Pfizer/BioNTech,https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-9/164981329_3846943068724876_6771175788743638482_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8bfeb9&_nc_ohc=JZXcOzmoikAAX-mEB13&_nc_ht=scontent-mia3-1.xx&oh=2c1fcc0cec08d9c41158c22f16abaa72&oe=60A5A241,15755,4730,20485
Curacao,2021-04-01,Pfizer/BioNTech,https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-9/166725336_3854302731322243_6159760303190012733_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8bfeb9&_nc_ohc=DrQvG2lZrdQAX84AaNR&_nc_ht=scontent-mia3-1.xx&oh=be5f93fb8480068620ae59383f9a82d7&oe=60A5C265,16498,5841,22339
Curacao,2021-04-05,Pfizer/BioNTech,https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-9/169932052_3865880606831122_8831709849778056801_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8bfeb9&_nc_ohc=leK5Yu5239gAX9m7nWt&_nc_ht=scontent-mia3-1.xx&oh=0f02e7bd761e1d2a8a19b65528a5b84a&oe=60A68CBD,20457,7680,28137
Curacao,2021-04-06,Pfizer/BioNTech,https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-9/170032608_3868668996552283_5896672371360457363_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8bfeb9&_nc_ohc=oh2rDErvtY8AX9BNv0s&_nc_ht=scontent-mia3-2.xx&oh=b798fd33428bc3b6905ff5ffc74e4e44&oe=60A4CEFD,22031,8175,30206
Curacao,2021-04-07,Pfizer/BioNTech,https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-9/168925415_3871595926259590_6322565678847509666_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8bfeb9&_nc_ohc=yfeVdPRVJugAX83YvEH&_nc_ht=scontent-mia3-1.xx&oh=2cee63075b79563f8b3965b4c6a6b159&oe=60A3B7A5,23497,8833,32330
Curacao,2021-04-08,Pfizer/BioNTech,https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-9/170378374_3874057979346718_4916766910658792969_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8bfeb9&_nc_ohc=EGULOrq8bzkAX9eUmSe&_nc_ht=scontent-mia3-1.xx&oh=a8b39e97cd017cf9d1544563d189de6a&oe=60A5DA07,24613,9517,34130
Curacao,2021-04-09,Pfizer/BioNTech,https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-9/169994831_3877506889001827_353336393436592202_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8bfeb9&_nc_ohc=IT_E1jOa-U8AX811fSi&_nc_ht=scontent-mia3-1.xx&oh=6815010eecae6d9cf0d9bf3d2080667b&oe=60A6852F,26645,10221,36866
Curacao,2021-04-10,Pfizer/BioNTech,https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-9/171778173_3880378062048043_4689624891568448166_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8bfeb9&_nc_ohc=l4TRw4zJwBwAX8zNXc-&_nc_ht=scontent-mia3-1.xx&oh=84a90e501a1e9f693ecb035546ec263b&oe=60A31589,29990,10658,40648
Curacao,2021-04-13,"Pfizer/BioNTech, Moderna",https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-9/172411547_3889610001124849_185613761608854909_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8bfeb9&_nc_ohc=eddC6ShZ8IQAX_UTp57&_nc_ht=scontent-mia3-2.xx&oh=33847b15e04b3eed564aff4374c542ee&oe=60A68857,37940,11986,49926
