date,World,Afghanistan,Albania,Algeria,Andorra,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Belarus,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Brazil,Brunei,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chile,China,Colombia,Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Democratic Republic of Congo,Denmark,Dominican Republic,Ecuador,Egypt,Equatorial Guinea,Estonia,Ethiopia,Faeroe Islands,Finland,France,French Guiana,French Polynesia,Gabon,Georgia,Germany,Ghana,Gibraltar,Greece,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guyana,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kuwait,Latvia,Lebanon,Liberia,Liechtenstein,Lithuania,Luxembourg,Macedonia,Malaysia,Maldives,Malta,Martinique,Mauritania,Mayotte,Mexico,Moldova,Monaco,Mongolia,Morocco,Namibia,Nepal,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthlemy,Saint Lucia,Saint Martin (French part),Saint Vincent and the Grenadines,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Uruguay,Uzbekistan,Vatican,Venezuela,Vietnam
2020-01-21,0.03617479827700037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19514958294856402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007905410373528505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019414846241698334,,,,,,,,,0.028813931558959904,,,,,,,,,,,,,,
2020-01-22,0.040279739925454305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2176128442951613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007905410373528505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019414846241698334,,,,,,,,,0.028813931558959904,,,,,,,,,,,,,,
2020-01-23,0.07453034680474188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40293475040458904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007905410373528505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019414846241698334,,,,,,,,,0.05762786311791981,,,,,,,,0.0030172144090549937,,,,,,
2020-01-24,0.1085243948310011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5861507257627733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007905410373528505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16849049199729133,,,,,0.03882969248339667,,,,,,,,,0.05762786311791981,,,,,,,,0.0030172144090549937,,,,,,0.020333438914714896
2020-01-25,0.1693288429987251,,,,,,,,,0.11811871379587596,,,,,,,,,,,,,,,,,,,,,,0.9104640614542717,,,,,,,,,,,,,,,,,,,,0.04564739532538719,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023716231120585515,,,,,,,,,,,,,,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5054714759918739,,,,,0.03882969248339667,,,,,,,,,0.05762786311791981,,,,,,,,0.006034428818109987,,,,,,0.020333438914714896
2020-01-26,0.25835476499957,,,,,,,,,0.1574916183945013,,,,,,,,,,,,,,,,,,,,,,1.3934241804061136,,,,,,,,,,,,,,,,,,,,0.04564739532538719,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023716231120585515,,,,,,,,,,,,,0.09127051384660403,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6739619679891653,,,,,0.03882969248339667,,,,,,,,,0.07203482889739976,,,,,,,,0.006034428818109987,,,,,,0.020333438914714896
2020-01-27,0.3589258353866916,,,,,,,,,0.1574916183945013,,,,,,,,,,,,,,,,,,0.026593477869772,,,,1.938158268061098,,,,,,,,,,,,,,,,,,,,0.04564739532538719,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03162164149411402,,,,,,,,,,,,,0.12169401846213872,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6739619679891653,,,,,0.07765938496679334,,,,,,,,,0.07203482889739976,,,,,,,,0.015086072045274969,,,,,,0.020333438914714896
2020-01-28,0.5891874059796549,,,,,,,,,0.1968645229931266,,,,,,,,,,,,,,,,0.05982468495722654,,0.053186955739544,,,,3.184869272797248,,,,,,,,,,,,,,,,,,,,0.04564739532538719,,,,,0.012115271966653924,,,,,,,,,,,,,,,,,,,,,,0.04743246224117103,,,,,,,,,,,,,0.12169401846213872,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1794334439810392,,,,,0.07765938496679334,,0.04742923581730676,,,,,,,0.20169752091271934,,,,,,,,0.015086072045274969,,,,,,0.020333438914714896
2020-01-29,0.7780147218085363,,,,,,,,,0.2756103321903772,,,,,,,,,,,,,,,,0.05982468495722654,,0.07978043360931601,,,,4.20975557173575,,,,,,,,,,,,,,,,,,,,0.06086319376718292,,,,,0.048461087866615696,,,,,,,,,,,,,,,,,,,,,,0.05533787261469954,,,,,,,,,,,,,0.12169401846213872,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1794334439810392,,,,,0.07765938496679334,,0.04742923581730676,,,,,,,0.20169752091271934,,,,,,0.40761548001308445,,0.015086072045274969,,,,,,0.020333438914714896
2020-01-30,1.0028885564879038,,,,,,,,,0.2756103321903772,,,,,,,,,,,,,,,,0.05982468495722654,,0.07978043360931601,,,,5.430493430539896,,,,,,,,,,,,,,,,,,,0.17920739079952844,0.07607899220897865,,,,,0.048461087866615696,,,,,,,,,,,,,0.0007229624237251056,,,,,,,,,0.08695951410881356,,,,,,,,,,,,,0.21296453230874274,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,0.009115488093003065,,,,,,,,,,,,,,,,,,1.6849049199729131,,,,,0.07765938496679334,,0.04742923581730676,,,,,,,0.20169752091271934,,,,,,0.40761548001308445,,0.015086072045274969,,,,,,0.020333438914714896
2020-01-31,1.2604736449283886,,,,,,,,,0.3543561413876279,,,,,,,,,,,,,,,,0.05982468495722654,,0.07978043360931601,,,,6.823215634028929,,,,,,,,,,,,,,,,,,,0.17920739079952844,0.09129479065077438,,,,,0.06057635983326962,,,,,,,,,,,,,0.0007229624237251056,,,,,,,0.033822592351869685,,0.11067574522939908,,,,,,,,,,,,,0.24338803692427743,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,0.009115488093003065,,,,,,,,,,,,,,,,,,2.1903763959647873,,,,,0.21356330865868167,,0.04742923581730676,,,,,,,0.20169752091271934,,,,,,0.40761548001308445,,0.018103286454329962,,,,,,0.05083359728678724
2020-02-01,1.5333239851240617,,,,,,,,,0.47247485518350385,,,,,,,,,,,,,,,,0.05982468495722654,,0.106373911479088,,,,8.298069136816459,,,,,,,,,,,,,,,,,,,0.17920739079952844,0.09129479065077438,,,,,0.08480690376657747,,,,,,,,,,,,,0.0007229624237251056,,,,,,,0.033822592351869685,,0.1343919763499846,,,,,,,,,,,,,0.24338803692427743,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,0.009115488093003065,,,,,,,0.013909478587755616,,,,,,,,,,,2.695847871956661,,,,,0.23297815490038,0.021524253345713795,0.04742923581730676,,,,0.09879776946251839,,,0.2737323498101191,,,,,,0.40761548001308445,0.029702584457516747,0.021120500863384954,,,,,,0.06100031674414469
2020-02-02,1.8673636117670012,,,,,,,,,0.47247485518350385,,,,,,,,,,,,,,,,0.05982468495722654,,0.106373911479088,,,,10.116189352056677,,,,,,,,,,,,,,,,,,,0.17920739079952844,0.09129479065077438,,,,,0.09692217573323139,,,,,,,,,,,,,0.0014459248474502113,,,,,,,0.033822592351869685,,0.1581082074705701,,,,,,,,,,,,,0.24338803692427743,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,0.01823097618600613,,,,,,,0.013909478587755616,,,,,,,,,,,3.032828855951244,,,,,0.29122269362547504,0.021524253345713795,0.04742923581730676,,,,0.09879776946251839,,,0.2737323498101191,,,,,,0.5095193500163556,0.029702584457516747,0.02413771527243995,,,,,,0.07116703620150214
2020-02-03,2.2309075065082036,,,,,,,,,0.47247485518350385,,,,,,,,,,,,,,,,0.05982468495722654,,0.106373911479088,,,,12.100678096645131,,,,,,,,,,,,,,,,,,,0.17920739079952844,0.09129479065077438,,,,,0.12115271966653925,,,,,,,,,,,,,0.002168887271175317,,,,,,,0.033822592351869685,,0.1581082074705701,,,,,,,,,,,,,0.24338803692427743,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,0.01823097618600613,,,,,,,0.013909478587755616,,,,,,,,,,,3.032828855951244,,,,,0.29122269362547504,0.021524253345713795,0.04742923581730676,,,,0.09879776946251839,,,0.2737323498101191,,,,,,0.5095193500163556,0.029702584457516747,0.03318935849960493,,,,,,0.08133375565885959
2020-02-04,2.6464045689876508,,,,,,,,,0.47247485518350385,,,,,,,,,,,,,,,,0.05982468495722654,,0.106373911479088,,,,14.37016946956854,,,,,,,,,,,,,,,,,,,0.17920739079952844,0.09129479065077438,,,,,0.1453832635998471,,,,,,,,,,,,,0.002168887271175317,,,,,,,0.033822592351869685,,0.1581082074705701,,,,,,,,,,,,,0.3042350461553468,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,0.01823097618600613,,,,,,,0.013909478587755616,,,,,,,,,,,3.032828855951244,,,,,0.31063753986717335,0.021524253345713795,0.04742923581730676,,,,0.09879776946251839,,,0.2737323498101191,,,,,,0.5095193500163556,0.029702584457516747,0.03318935849960493,,,,,,0.09150047511621703
2020-02-05,3.1484902443641736,,,,,,,,,0.5118477597821292,,,,,,,0.08605872716388645,,,,,,,,,0.05982468495722654,,0.13296738934886002,,,,17.102263630848437,,,,,,,,,,,,,,,,,,,0.17920739079952844,0.09129479065077438,,,,,0.1453832635998471,,,,,,,,,,,,,0.002168887271175317,,,,,,,0.033822592351869685,,0.18182443859115563,,,,,,,,,,,,,0.3042350461553468,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,0.027346464279009195,,,,,,,0.013909478587755616,,,,,,,,,,,4.043771807934991,,,,,0.34946723235057003,0.021524253345713795,0.04742923581730676,,,,0.09879776946251839,,,0.3601741444869988,,,,,,0.5095193500163556,0.029702584457516747,0.03318935849960493,,,,,,0.10166719457357448
2020-02-06,3.627229064115115,,,,,,,,,0.5512206643807545,,,,,,,0.08605872716388645,,,,,,,,,0.05982468495722654,,0.13296738934886002,,,,19.697472293297505,,,,,,,,,,,,,,,,,,,0.17920739079952844,0.09129479065077438,,,,,0.1453832635998471,,,,,,,,,,,,,0.002168887271175317,,,,,,,0.033822592351869685,,0.19763525933821263,,,,,,,,,,,,,0.36508205538641614,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,0.027346464279009195,,,,,,,0.013909478587755616,,,,,,,,,,,4.717733775924157,,,,,0.4465414635590617,0.021524253345713795,0.04742923581730676,,,,0.09879776946251839,,,0.3601741444869988,,,,,,0.5095193500163556,0.029702584457516747,0.036206572908659924,,,,,,0.10166719457357448
2020-02-07,4.03836462609308,,,,,,,,,0.5905935689793798,,,,,,,0.08605872716388645,,,,,,,,,0.05982468495722654,,0.18615434508840403,,,,21.909401559020257,,,,,,,,,,,,,,,,,,,0.17920739079952844,0.09129479065077438,,,,,0.157498535566501,,,,,,,,,,,,,0.002168887271175317,,,,,,,0.050733888527804534,,0.19763525933821263,,,,,,,,,,,,,0.4259290646174855,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,0.027346464279009195,,,,,,,0.013909478587755616,,,,,,,,,,,5.05471475991874,,,,,0.46595630980076,0.021524253345713795,0.04742923581730676,,,,0.09879776946251839,,,0.3601741444869988,,,,,,0.5095193500163556,0.04455387668627512,0.036206572908659924,,,,,,0.12200063348828938
2020-02-08,4.475156073373882,,,,,,,,,0.5905935689793798,,,,,,,0.08605872716388645,,,,,,,,,0.05982468495722654,,0.18615434508840403,,,,24.286997377174167,,,,,,,,,,,,,,,,,,,0.17920739079952844,0.09129479065077438,,,,,0.16961380753315494,,,,,,,,,,,,,0.002168887271175317,,,,,,,0.050733888527804534,,0.19763525933821263,,,,,,,,,,,,,0.4563525692330202,,,,,,,,,,,,0.03304666016572768,,,,,,,,,,,0.027346464279009195,,,,,,,0.013909478587755616,,,,,,,,,,,5.560186235910614,,,,,0.46595630980076,0.021524253345713795,0.04742923581730676,,,,0.09879776946251839,,,0.46102290494335846,,,,,,0.7133270900228978,0.04455387668627512,0.036206572908659924,,,,,,0.13216735294564683
