date,World,Afghanistan,Albania,Algeria,Andorra,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Belarus,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Brazil,Brunei,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chile,China,Colombia,Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Democratic Republic of Congo,Denmark,Dominican Republic,Ecuador,Egypt,Equatorial Guinea,Estonia,Ethiopia,Faeroe Islands,Finland,France,French Guiana,French Polynesia,Gabon,Georgia,Germany,Ghana,Gibraltar,Greece,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guyana,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kuwait,Latvia,Lebanon,Liberia,Liechtenstein,Lithuania,Luxembourg,Macedonia,Malaysia,Maldives,Malta,Martinique,Mauritania,Mayotte,Mexico,Moldova,Monaco,Mongolia,Morocco,Namibia,Nepal,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthlemy,Saint Lucia,Saint Martin (French part),Saint Vincent and the Grenadines,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Uruguay,Uzbekistan,Vatican,Venezuela,Vietnam
2020-01-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,0.004104941648453942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022463261346597298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,
2020-01-23,0.034122327452773396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1853219061094277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.028813931558959904,,,,,,,,,,,,,,
2020-01-24,0.033609209746716655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1832159753581842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019414846241698334,,,,,,,,,0.0,,,,,,,,0.0,,,,,,
2020-01-25,0.05990649218212472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3243133356914985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01581082074705701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33698098399458265,,,,,0.0,,,,,,,,,0.0,,,,,,,,0.0030172144090549937,,,,,,0.0
2020-01-26,0.08864108372130232,,,,,,,,,0.03937290459862532,,,,,,,,,,,,,,,,,,,,,,0.4829601189518419,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16849049199729133,,,,,0.0,,,,,,,,,0.014406965779479952,,,,,,,,0.0,,,,,,0.0
2020-01-27,0.1004427909606074,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.5447340876549844,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007905410373528505,,,,,,,,,,,,,0.03042350461553468,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.03882969248339667,,,,,,,,,0.0,,,,,,,,0.009051643227164981,,,,,,0.0
2020-01-28,0.22987673231342076,,,,,,,,,0.03937290459862532,,,,,,,,,,,,,,,,,,0.026593477869772,,,,1.24671100473615,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01581082074705701,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5054714759918739,,,,,0.0,,,,,,,,,0.12966269201531958,,,,,,,,0.0,,,,,,0.0
2020-01-29,0.1883141981228246,,,,,,,,,0.07874580919725065,,,,,,,,,,,,,,,,0.0,,0.026593477869772,,,,1.0248862989385017,,,,,,,,,,,,,,,,,,,,0.01521579844179573,,,,,0.036345815899961775,,,,,,,,,,,,,,,,,,,,,,0.007905410373528505,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0
2020-01-30,0.22448899639982497,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,1.2207378588041469,,,,,,,,,,,,,,,,,,,,0.01521579844179573,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.03162164149411402,,,,,,,,,,,,,0.09127051384660403,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5054714759918739,,,,,0.0,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,0.0
