location,date,vaccine,total_vaccinations,source_url,people_vaccinated,people_fully_vaccinated
Lebanon,2021-03-09,Pfizer/BioNTech,64974,https://impact.cib.gov.lb/home/dashboard/vaccine,,
Lebanon,2021-03-10,Pfizer/BioNTech,87216,https://impact.cib.gov.lb/home/dashboard/vaccine,75341,11875
Lebanon,2021-03-11,Pfizer/BioNTech,91967,https://impact.cib.gov.lb/home/dashboard/vaccine,76883,15084
Lebanon,2021-03-12,Pfizer/BioNTech,95888,https://impact.cib.gov.lb/home/dashboard/vaccine,78177,17711
Lebanon,2021-03-15,Pfizer/BioNTech,104725,https://impact.cib.gov.lb/home/dashboard/vaccine,81802,22923
Lebanon,2021-03-16,Pfizer/BioNTech,115164,https://impact.cib.gov.lb/home/dashboard/vaccine,86098,29066
Lebanon,2021-03-17,Pfizer/BioNTech,120890,https://impact.cib.gov.lb/home/dashboard/vaccine,88219,32671
Lebanon,2021-03-18,Pfizer/BioNTech,129487,https://impact.cib.gov.lb/home/dashboard/vaccine,90974,38513
Lebanon,2021-03-19,Pfizer/BioNTech,135277,https://impact.cib.gov.lb/home/dashboard/vaccine,92573,42704
Lebanon,2021-03-20,Pfizer/BioNTech,135349,https://impact.cib.gov.lb/home/dashboard/vaccine,92597,42752
Lebanon,2021-03-21,Pfizer/BioNTech,138420,https://impact.cib.gov.lb/home/dashboard/vaccine,93801,44619
Lebanon,2021-03-22,Pfizer/BioNTech,148119,https://impact.cib.gov.lb/home/dashboard/vaccine,98022,50097
Lebanon,2021-03-23,Pfizer/BioNTech,158018,https://impact.cib.gov.lb/home/dashboard/vaccine,102363,55655
Lebanon,2021-03-24,Pfizer/BioNTech,166015,https://impact.cib.gov.lb/home/dashboard/vaccine,105534,60481
Lebanon,2021-03-25,Pfizer/BioNTech,174031,https://impact.cib.gov.lb/home/dashboard/vaccine,108630,65401
Lebanon,2021-03-26,Pfizer/BioNTech,180074,https://impact.cib.gov.lb/home/dashboard/vaccine,111019,69055
Lebanon,2021-03-27,Pfizer/BioNTech,181127,https://impact.cib.gov.lb/home/dashboard/vaccine,111517,69610
Lebanon,2021-03-28,Pfizer/BioNTech,186712,https://impact.cib.gov.lb/home/dashboard/vaccine,114730,71982
Lebanon,2021-03-29,Pfizer/BioNTech,193903,https://impact.cib.gov.lb/home/dashboard/vaccine,118998,74905
Lebanon,2021-03-30,Pfizer/BioNTech,207647,https://impact.cib.gov.lb/home/dashboard/vaccine,127913,79734
Lebanon,2021-03-31,Pfizer/BioNTech,216286,https://impact.cib.gov.lb/home/dashboard/vaccine,133294,82992
Lebanon,2021-04-01,Pfizer/BioNTech,222332,https://impact.cib.gov.lb/home/dashboard/vaccine,136761,85571
Lebanon,2021-04-02,Pfizer/BioNTech,225708,https://impact.cib.gov.lb/home/dashboard/vaccine,138558,87150
Lebanon,2021-04-03,Pfizer/BioNTech,225842,https://impact.cib.gov.lb/home/dashboard/vaccine,138610,87232
Lebanon,2021-04-04,Pfizer/BioNTech,228050,https://impact.cib.gov.lb/home/dashboard/vaccine,139855,88195
Lebanon,2021-04-05,Pfizer/BioNTech,235303,https://impact.cib.gov.lb/home/dashboard/vaccine,144264,91039
Lebanon,2021-04-06,Pfizer/BioNTech,244772,https://impact.cib.gov.lb/home/dashboard/vaccine,150660,94112
Lebanon,2021-04-07,Pfizer/BioNTech,259153,https://impact.cib.gov.lb/home/dashboard/vaccine,161164,97989
Lebanon,2021-04-08,Pfizer/BioNTech,268578,https://impact.cib.gov.lb/home/dashboard/vaccine,167957,100621
Lebanon,2021-04-09,Pfizer/BioNTech,272379,https://impact.cib.gov.lb/home/dashboard/vaccine,170506,101873
Lebanon,2021-04-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",273587,https://impact.cib.gov.lb/home/dashboard/vaccine,170571,103016
Lebanon,2021-04-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",285966,https://impact.cib.gov.lb/home/dashboard/vaccine,178155,107811
Lebanon,2021-04-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",296165,https://impact.cib.gov.lb/home/dashboard/vaccine,184109,112056
Lebanon,2021-04-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",296168,https://impact.cib.gov.lb/home/dashboard/vaccine,184111,112057
Lebanon,2021-04-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",320623,https://impact.cib.gov.lb/home/dashboard/vaccine,198763,121860
Lebanon,2021-04-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",322647,https://impact.cib.gov.lb/home/dashboard/vaccine,199999,122648
Lebanon,2021-04-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",322768,https://impact.cib.gov.lb/home/dashboard/vaccine,200111,122657
Lebanon,2021-04-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",329452,https://impact.cib.gov.lb/home/dashboard/vaccine,204564,124888
Lebanon,2021-04-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",343286,https://impact.cib.gov.lb/home/dashboard/vaccine,213168,130118
Lebanon,2021-04-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",351792,https://impact.cib.gov.lb/home/dashboard/vaccine,217778,134014
Lebanon,2021-04-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",365830,https://impact.cib.gov.lb/home/dashboard/vaccine,224699,141131
Lebanon,2021-04-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",372427,https://impact.cib.gov.lb/home/dashboard/vaccine,229197,143230
Lebanon,2021-04-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",374925,https://impact.cib.gov.lb/home/dashboard/vaccine,231143,143782
