location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Indonesia,2021-01-12,Sinovac,https://www.dw.com/en/indonesias-covid-vaccination-campaign-prioritizes-workers/a-56316852,0,,
Indonesia,2021-01-22,Sinovac,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20210122/3036835/vaksinasi-covid-19-bagi-tenaga-kesehatan-capai-132-ribu/,132000,,
Indonesia,2021-01-24,Sinovac,https://www.kemkes.go.id/,149242,,
Indonesia,2021-01-25,Sinovac,https://www.kemkes.go.id/,161959,,
Indonesia,2021-01-26,Sinovac,https://www.kemkes.go.id/,245685,,
Indonesia,2021-01-27,Sinovac,https://www.kemkes.go.id/,308003,,
Indonesia,2021-01-28,Sinovac,https://www.kemkes.go.id/,373786,368318.0,5468.0
Indonesia,2021-01-29,Sinovac,https://www.kemkes.go.id/,416299,405012.0,11287.0
Indonesia,2021-01-30,Sinovac,https://www.kemkes.go.id/,502955,482145.0,20810.0
Indonesia,2021-01-31,Sinovac,https://www.kemkes.go.id/,515681,493133.0,22548.0
Indonesia,2021-02-01,Sinovac,https://covid19.go.id/berita/data-vaksinasi-covid-19-update-1-februari-2021,574938,539532.0,35406.0
Indonesia,2021-02-02,Sinovac,https://www.kemkes.go.id/,648259,596260.0,51999.0
Indonesia,2021-02-03,Sinovac,https://www.kemkes.go.id/,717647,646026.0,71621.0
Indonesia,2021-02-04,Sinovac,https://www.kemkes.go.id/,796819,700266.0,96553.0
