Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Per_100k_18Plus,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-03-09,AK,AKA,Alaska,731545.0,Report,430685.0,302687,58873.0,41376.0,138326.0,164305.0,0.0,56.0,184906.0,25.3,16.0,183899.0,33.3,301083.0,54587.0,65451.0,71.5,115182.0,125761.0,117341.0,116747.0,21.2,78085.0,211700.0,215085.0,3900.0,0.0,52386.0,64949.0,4.0,6.0,52380.0,64361.0,4.0,6.0,29408.0,21290.0,4.0,2.0,117345,16.0,116751.0,21.2,50704.0,55.4,,,,
2021-03-09,AL,ALA,Alabama,4903185.0,Report,1689050.0,1140984,34448.0,23270.0,590055.0,549401.0,1528.0,0.0,747268.0,15.2,8.5,746978.0,19.6,1140657.0,29900.0,419532.0,49.4,649028.0,76371.0,418443.0,418400.0,11.0,44275.0,861700.0,778050.0,49300.0,0.0,205713.0,212720.0,1640.0,10.0,205707.0,212683.0,1640.0,10.0,127877.0,114795.0,783.0,5.0,420083,8.6,420040.0,11.0,243460.0,28.6,,,,
2021-03-09,AR,ARA,Arkansas,3017804.0,Report,1158630.0,782750,38393.0,25938.0,394324.0,387946.0,382.0,98.0,501653.0,16.6,9.3,501433.0,21.6,782504.0,33763.0,276437.0,52.8,410031.0,78268.0,279415.0,279372.0,12.1,49992.0,588600.0,537030.0,33000.0,0.0,132735.0,146660.0,400.0,20.0,132733.0,146619.0,400.0,20.0,75998.0,59011.0,279.0,15.0,279815,9.3,279772.0,12.1,135303.0,25.8,,,,
2021-03-09,AS,ASA,American Samoa,55689.0,Report,43210.0,21625,77592.0,38832.0,5043.0,16582.0,0.0,0.0,13471.0,24.2,14.8,13261.0,30.5,21328.0,49101.0,2054.0,0.0,3481.0,0.0,8253.0,8166.0,18.8,99477.0,12400.0,30810.0,0.0,0.0,2088.0,6165.0,1.0,0.0,2088.0,6078.0,1.0,0.0,598.0,883.0,0.0,0.0,8254,14.8,8167.0,18.8,1481.0,0.0,,,,
2021-03-09,AZ,AZA,Arizona,7278717.0,Report,2638855.0,2245854,36254.0,30855.0,1016242.0,1227179.0,1923.0,510.0,1435152.0,19.7,10.3,1432773.0,25.4,2242306.0,39768.0,767784.0,58.7,1179540.0,90135.0,748413.0,747802.0,13.3,46801.0,1286000.0,1273155.0,79700.0,0.0,300471.0,447763.0,1804.0,179.0,300466.0,447157.0,1803.0,179.0,153433.0,218482.0,560.0,124.0,750217,10.3,749605.0,13.3,372599.0,28.5,,,,
2021-03-09,BP2,BP2,Bureau of Prisons,0.0,Report,73715.0,72539,0.0,0.0,28620.0,43919.0,0.0,0.0,44155.0,0.0,0.0,44153.0,0.0,72536.0,0.0,2256.0,0.0,3603.0,0.0,28141.0,28140.0,0.0,0.0,31400.0,42315.0,0.0,0.0,10043.0,18098.0,0.0,0.0,10043.0,18097.0,0.0,0.0,499.0,828.0,0.0,0.0,28141,0.0,28140.0,0.0,1327.0,0.0,,,,
2021-03-09,CA,CAA,California,39512223.0,Report,15047220.0,10925581,38082.0,27651.0,5304803.0,5618793.0,1956.0,29.0,7400238.0,18.7,8.7,7394748.0,24.2,10918803.0,35662.0,3865132.0,66.2,5675706.0,97218.0,3442971.0,3441758.0,11.2,49146.0,7358100.0,7292220.0,396900.0,0.0,1628682.0,1814279.0,1820.0,10.0,1628439.0,1813309.0,1820.0,10.0,847508.0,918490.0,609.0,7.0,3444791,8.7,3443578.0,11.2,1766614.0,30.3,,,,
2021-03-09,CO,COA,Colorado,5758736.0,Report,2119340.0,1650716,36802.0,28665.0,810499.0,831746.0,8075.0,396.0,1061907.0,18.4,10.0,1061408.0,23.6,1650073.0,36675.0,583908.0,69.3,910125.0,108038.0,577076.0,576926.0,12.8,47105.0,1058900.0,1004640.0,55800.0,0.0,278429.0,298559.0,7796.0,88.0,278421.0,298417.0,7794.0,88.0,158781.0,160496.0,1822.0,48.0,584872,10.2,584720.0,13.0,321147.0,38.1,,,,
2021-03-09,CT,CTA,Connecticut,3565287.0,Report,1525915.0,1245687,42799.0,34939.0,557040.0,677426.0,11205.0,16.0,897576.0,25.2,9.4,896669.0,31.6,1244427.0,43851.0,518291.0,82.2,690389.0,109543.0,334501.0,334231.0,11.8,53770.0,696000.0,787215.0,42700.0,0.0,129452.0,205044.0,11110.0,5.0,129359.0,204867.0,11099.0,5.0,34013.0,127519.0,1188.0,3.0,345611,9.7,345330.0,12.2,162723.0,25.8,,,,
2021-03-09,DC,DCA,District of Columbia,705749.0,Report,355785.0,232666,50412.0,32967.0,93975.0,138691.0,0.0,0.0,102392.0,14.5,7.5,102370.0,17.7,232636.0,40278.0,49170.0,56.3,94677.0,108397.0,52590.0,52588.0,9.1,61599.0,160200.0,187785.0,7800.0,0.0,24395.0,28187.0,223.0,8.0,24394.0,28186.0,223.0,8.0,13676.0,10889.0,12.0,3.0,52813,7.5,52811.0,9.1,24580.0,28.1,,,,
2021-03-09,DD2,DD2,Dept of Defense,0.0,Report,1719605.0,1320734,0.0,0.0,626441.0,693894.0,0.0,399.0,868701.0,0.0,0.0,868338.0,0.0,1320251.0,0.0,119111.0,0.0,174328.0,0.0,436245.0,436125.0,0.0,0.0,776300.0,900705.0,42600.0,0.0,191123.0,245122.0,0.0,0.0,191116.0,245009.0,0.0,0.0,15420.0,39098.0,0.0,0.0,436245,0.0,436125.0,0.0,54518.0,0.0,,,,
2021-03-09,DE,DEA,Delaware,973764.0,Report,389215.0,285101,39970.0,29278.0,133999.0,150565.0,504.0,33.0,174037.0,17.9,10.6,173976.0,22.6,285018.0,37006.0,110739.0,58.6,175410.0,92856.0,103067.0,103047.0,13.4,50535.0,184000.0,194415.0,10800.0,0.0,50137.0,52918.0,555.0,12.0,50133.0,52902.0,555.0,12.0,31211.0,30234.0,517.0,7.0,103622,10.6,103602.0,13.5,61969.0,32.8,,,,
2021-03-09,FL,FLA,Florida,21477737.0,Report,8455205.0,5961421,39367.0,27756.0,2957292.0,2982845.0,14278.0,7006.0,3760044.0,17.5,9.6,3756711.0,21.8,5957660.0,34542.0,2758011.0,61.3,4428186.0,98462.0,2060484.0,2060116.0,11.9,49022.0,4081800.0,4090905.0,282500.0,0.0,1004061.0,1053982.0,14279.0,2441.0,1003843.0,1053832.0,14277.0,2441.0,754903.0,782705.0,4667.0,2150.0,2074763,9.7,2074393.0,12.0,1544425.0,34.3,,,,
2021-03-09,FM,FMA,Federated States of Micronesia,103643.0,Report,47400.0,18133,45734.0,17496.0,18133.0,0.0,0.0,0.0,11506.0,11.1,6.4,11502.0,14.2,18129.0,22425.0,1339.0,0.0,2125.0,0.0,6670.0,6670.0,8.3,58633.0,46600.0,0.0,800.0,0.0,6650.0,20.0,0.0,0.0,6650.0,20.0,0.0,0.0,803.0,5.0,0.0,0.0,6670,6.4,6670.0,8.3,808.0,0.0,,,,
2021-03-09,GA,GAA,Georgia,10617423.0,Report,3706995.0,2406206,34914.0,22663.0,1351299.0,1054154.0,541.0,212.0,1420118.0,13.4,8.6,1419619.0,17.5,2405550.0,29649.0,881052.0,58.1,1504726.0,99194.0,910005.0,909837.0,11.2,45689.0,1919000.0,1681095.0,106900.0,0.0,505632.0,404268.0,618.0,105.0,505612.0,404120.0,618.0,105.0,343791.0,224953.0,240.0,63.0,910623,8.6,910455.0,11.2,569047.0,37.5,,,,
2021-03-09,GU,GUA,Guam,165768.0,Report,87860.0,58396,53002.0,35228.0,28652.0,29744.0,0.0,0.0,35680.0,21.5,13.4,35670.0,27.6,58379.0,45150.0,11738.0,0.0,20662.0,0.0,22200.0,22194.0,17.2,67951.0,38200.0,48360.0,1300.0,0.0,10052.0,12148.0,0.0,0.0,10051.0,12143.0,0.0,0.0,3581.0,5158.0,0.0,0.0,22200,13.4,22194.0,17.2,8739.0,0.0,,,,
2021-03-09,HI,HIA,Hawaii,1415872.0,Report,632120.0,464100,44645.0,32778.0,162762.0,207362.0,216.0,93760.0,287071.0,20.3,12.7,286871.0,25.7,463836.0,41562.0,111121.0,41.4,182423.0,67955.0,179740.0,179673.0,16.1,56641.0,277200.0,342420.0,12500.0,0.0,64299.0,97439.0,225.0,18002.0,64281.0,97403.0,225.0,17989.0,32403.0,38664.0,35.0,1674.0,179965,12.7,179898.0,16.1,72776.0,27.1,,,,
2021-03-09,IA,IAA,Iowa,3155070.0,Report,1162165.0,952377,36835.0,30186.0,512498.0,423600.0,16160.0,119.0,653454.0,20.7,9.4,652966.0,26.9,951626.0,39190.0,378762.0,68.5,508583.0,91976.0,297783.0,297518.0,12.3,47861.0,601000.0,527865.0,33300.0,0.0,155620.0,142156.0,15651.0,7.0,155616.0,141895.0,15649.0,7.0,63309.0,68390.0,1417.0,2.0,313434,9.9,313167.0,12.9,133118.0,24.1,,,,
2021-03-09,ID,IDA,Idaho,1787065.0,Report,617985.0,489220,34581.0,27376.0,256937.0,231565.0,563.0,155.0,304032.0,17.0,9.9,304022.0,22.7,489213.0,36539.0,175575.0,60.4,258799.0,89035.0,177697.0,177694.0,13.3,46157.0,322100.0,277485.0,18400.0,0.0,91993.0,85679.0,563.0,25.0,91993.0,85676.0,563.0,25.0,37379.0,45262.0,377.0,13.0,178260,10.0,178257.0,13.3,83031.0,28.6,,,,
2021-03-09,IH2,IH2,Indian Health Svc,2082813.0,Report,1126690.0,669504,54095.0,32144.0,359783.0,309436.0,285.0,0.0,442180.0,21.2,10.6,439144.0,0.0,665645.0,0.0,126932.0,0.0,210908.0,0.0,221177.0,220389.0,0.0,0.0,687100.0,417690.0,21900.0,0.0,101160.0,120017.0,284.0,0.0,101135.0,119254.0,284.0,0.0,42519.0,38566.0,21.0,0.0,221461,10.6,220673.0,0.0,81106.0,0.0,,,,
2021-03-09,IL,ILA,Illinois,12671821.0,Report,4715845.0,3601065,37215.0,28418.0,1766160.0,1833385.0,237.0,1283.0,2414809.0,19.1,9.2,2412812.0,24.5,3598448.0,36518.0,1148369.0,56.2,1657622.0,81127.0,1166497.0,1165917.0,11.8,47857.0,2362500.0,2229045.0,124300.0,0.0,543582.0,622537.0,496.0,378.0,543558.0,621981.0,496.0,378.0,252097.0,258778.0,155.0,227.0,1166993,9.2,1166413.0,11.8,511257.0,25.0,,,,
2021-03-09,IN,INA,Indiana,6732219.0,Report,2443780.0,1892845,36300.0,28116.0,886391.0,993582.0,10843.0,2029.0,1161968.0,17.3,10.6,1161719.0,22.5,1892491.0,36646.0,715043.0,65.9,1187033.0,109329.0,713229.0,713122.0,13.8,47321.0,1207600.0,1170780.0,65400.0,0.0,321772.0,390737.0,10786.0,720.0,321768.0,390634.0,10786.0,720.0,227886.0,228500.0,1390.0,533.0,724015,10.8,723908.0,14.0,458309.0,42.2,,,,
2021-03-09,KS,KSA,Kansas,2913314.0,Report,1094695.0,751652,37576.0,25801.0,422369.0,327612.0,1530.0,141.0,521147.0,17.9,9.1,520746.0,23.5,751089.0,33939.0,273714.0,57.6,372116.0,78260.0,263842.0,263648.0,11.9,49465.0,560700.0,503295.0,30700.0,0.0,136609.0,127176.0,1373.0,57.0,136605.0,126986.0,1373.0,57.0,57363.0,62340.0,550.0,38.0,265215,9.1,265021.0,12.0,120291.0,25.3,,,,
2021-03-09,KY,KYA,Kentucky,4467673.0,Report,1692775.0,1293847,37889.0,28960.0,673095.0,618110.0,2564.0,78.0,872816.0,19.5,10.0,872356.0,25.2,1293303.0,37327.0,430350.0,57.3,615727.0,82035.0,445584.0,445478.0,12.9,48856.0,830400.0,816075.0,46300.0,0.0,231510.0,214019.0,2644.0,55.0,231505.0,213918.0,2644.0,55.0,85118.0,116788.0,997.0,31.0,448228,10.0,448122.0,12.9,202934.0,27.0,,,,
