Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Per_100k_18Plus,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-03-12,DC,DCA,District of Columbia,705749.0,Report,385925.0,250090,54683.0,35436.0,100957.0,149131.0,2.0,0.0,112244.0,15.9,8.1,112196.0,19.4,250024.0,43288.0,,,,,57473.0,57463.0,9.9,66817.0,176300.0,201825.0,7800.0,0.0,27316.0,30149.0,556.0,8.0,27315.0,30140.0,556.0,8.0,,,,,58029,8.2,58019.0,10.0,,,,,,
2021-03-12,DD2,DD2,Dept of Defense,0.0,Report,1916650.0,1403967,0.0,0.0,663249.0,738953.0,1366.0,399.0,928122.0,0.0,0.0,924686.0,0.0,1400188.0,0.0,,,,,459757.0,459414.0,0.0,0.0,865900.0,1008150.0,42600.0,0.0,203428.0,256329.0,1366.0,0.0,203401.0,256013.0,1366.0,0.0,,,,,461123,0.0,460780.0,0.0,,,,,,
2021-03-12,DE,DEA,Delaware,973764.0,Report,419015.0,307982,43030.0,31628.0,140970.0,164686.0,2292.0,34.0,190252.0,19.5,11.2,190091.0,24.7,307743.0,39957.0,,,,,108975.0,108915.0,14.1,54404.0,202100.0,206115.0,10800.0,0.0,53279.0,55683.0,2369.0,13.0,53267.0,55635.0,2369.0,13.0,,,,,111344,11.4,111284.0,14.4,,,,,,
2021-03-12,FL,FLA,Florida,21477737.0,Report,8877915.0,6613352,41335.0,30792.0,3333652.0,3233652.0,37895.0,8153.0,4076435.0,19.0,10.3,4069796.0,23.6,6605634.0,38298.0,,,,,2205660.0,2204689.0,12.8,51473.0,4441900.0,4152915.0,283100.0,0.0,1084531.0,1118370.0,37607.0,2759.0,1083973.0,1117957.0,37596.0,2759.0,,,,,2243267,10.4,2242285.0,13.0,,,,,,
2021-03-12,FM,FMA,Federated States of Micronesia,103643.0,Report,47400.0,19086,45734.0,18415.0,19086.0,0.0,0.0,0.0,11870.0,11.5,7.0,11865.0,14.7,19081.0,23603.0,,,,,7261.0,7261.0,9.0,58633.0,46600.0,0.0,800.0,0.0,7241.0,20.0,0.0,0.0,7241.0,20.0,0.0,0.0,,,,,7261,7.0,7261.0,9.0,,,,,,
2021-03-12,GA,GAA,Georgia,10617423.0,Report,3980645.0,2598432,37492.0,24473.0,1444543.0,1146186.0,7484.0,219.0,1548497.0,14.6,9.2,1547445.0,19.1,2597033.0,32009.0,,,,,971965.0,971603.0,12.0,49062.0,2067000.0,1803945.0,109700.0,0.0,539545.0,432293.0,7752.0,127.0,539492.0,431984.0,7750.0,127.0,,,,,979717,9.2,979353.0,12.1,,,,,,
2021-03-12,GU,GUA,Guam,165768.0,Report,87860.0,63697,53002.0,38425.0,32376.0,31321.0,0.0,0.0,36600.0,22.1,16.0,36575.0,28.3,63656.0,49232.0,,,,,26580.0,26566.0,20.5,67951.0,38200.0,48360.0,1300.0,0.0,12945.0,13635.0,0.0,0.0,12944.0,13622.0,0.0,0.0,,,,,26580,16.0,26566.0,20.5,,,,,,
2021-03-12,HI,HIA,Hawaii,1415872.0,Report,676520.0,503482,47781.0,35560.0,179454.0,229667.0,601.0,93760.0,314009.0,22.2,13.6,312805.0,28.0,502781.0,45052.0,,,,,193007.0,192878.0,17.3,60620.0,296900.0,365820.0,13800.0,0.0,72344.0,102658.0,625.0,18005.0,72308.0,102582.0,624.0,17988.0,,,,,193632,13.7,193502.0,17.3,,,,,,
2021-03-12,IA,IAA,Iowa,3155070.0,Report,1257345.0,1034296,39852.0,32782.0,553867.0,455343.0,24967.0,119.0,699106.0,22.2,10.6,697918.0,28.7,1032385.0,42516.0,,,,,334736.0,334026.0,13.8,51780.0,642900.0,579345.0,35100.0,0.0,178914.0,155815.0,24951.0,7.0,178905.0,155114.0,24944.0,7.0,,,,,359687,11.4,358970.0,14.8,,,,,,
2021-03-12,ID,IDA,Idaho,1787065.0,Report,669775.0,522505,37479.0,29238.0,272482.0,246720.0,3130.0,173.0,324180.0,18.1,10.7,324154.0,24.2,522486.0,39025.0,,,,,190456.0,190449.0,14.2,50026.0,342300.0,309075.0,18400.0,0.0,99799.0,90628.0,3023.0,29.0,99798.0,90622.0,3017.0,29.0,,,,,193479,10.8,193466.0,14.5,,,,,,
2021-03-12,IH2,IH2,Indian Health Svc,2082813.0,Report,1239435.0,715356,59508.0,34346.0,387368.0,326841.0,1147.0,0.0,466856.0,22.4,11.6,460691.0,0.0,707273.0,0.0,,,,,242302.0,240432.0,0.0,0.0,739200.0,478335.0,21900.0,0.0,115973.0,126329.0,1143.0,0.0,115938.0,124494.0,1143.0,0.0,,,,,243445,11.7,241575.0,0.0,,,,,,
2021-03-12,IL,ILA,Illinois,12671821.0,Report,5044435.0,3925271,39808.0,30976.0,1931482.0,1959358.0,32967.0,1464.0,2603710.0,20.5,10.2,2598388.0,26.4,3917949.0,39760.0,,,,,1298015.0,1296103.0,13.2,51192.0,2509600.0,2401035.0,133800.0,0.0,616742.0,680834.0,31903.0,439.0,616590.0,679074.0,31854.0,439.0,,,,,1329918,10.5,1327957.0,13.5,,,,,,
2021-03-12,IN,INA,Indiana,6732219.0,Report,2536330.0,2030306,37675.0,30158.0,945523.0,1062585.0,19806.0,2392.0,1239957.0,18.4,11.5,1239394.0,24.0,2029415.0,39297.0,,,,,772207.0,771874.0,14.9,49113.0,1248900.0,1211730.0,75700.0,0.0,360103.0,411253.0,19808.0,851.0,360074.0,410949.0,19805.0,851.0,,,,,792015,11.8,791679.0,15.3,,,,,,
2021-03-12,KS,KSA,Kansas,2913314.0,Report,1251145.0,847260,42946.0,29082.0,473778.0,366872.0,6445.0,165.0,582831.0,20.0,10.2,581750.0,26.3,845722.0,38215.0,,,,,297139.0,296611.0,13.4,56535.0,641100.0,579345.0,30700.0,0.0,158580.0,138489.0,6431.0,70.0,158562.0,137979.0,6429.0,70.0,,,,,303570,10.4,303040.0,13.7,,,,,,
2021-03-12,KY,KYA,Kentucky,4467673.0,Report,1770615.0,1401175,39632.0,31363.0,725975.0,661666.0,13451.0,83.0,953333.0,21.3,10.6,952097.0,27.5,1399078.0,40380.0,,,,,471460.0,471196.0,13.6,51103.0,894200.0,830115.0,46300.0,0.0,248133.0,223266.0,13349.0,61.0,248115.0,223020.0,13344.0,61.0,,,,,484809,10.9,484540.0,14.0,,,,,,
2021-03-12,LA,LAA,Louisiana,4648794.0,Report,1834230.0,1379998,39456.0,29685.0,599461.0,757344.0,22402.0,791.0,872278.0,18.8,10.4,871841.0,24.5,1379429.0,38735.0,,,,,483534.0,483417.0,13.6,51506.0,898900.0,884130.0,51200.0,0.0,186340.0,296836.0,21677.0,358.0,186327.0,296733.0,21673.0,357.0,,,,,505211,10.9,505090.0,14.2,,,,,,
2021-03-12,MA,MAA,Massachusetts,6892503.0,Report,2861490.0,2443419,41516.0,35450.0,1207578.0,1192659.0,43141.0,41.0,1650762.0,24.0,11.2,1647576.0,29.7,2438872.0,44025.0,,,,,768610.0,767343.0,13.9,51654.0,1461000.0,1322490.0,78000.0,0.0,346450.0,422153.0,42842.0,7.0,346368.0,420968.0,42822.0,7.0,,,,,811452,11.8,810165.0,14.6,,,,,,
2021-03-12,MD,MDA,Maryland,6045680.0,Report,2405820.0,1859444,39794.0,30757.0,914755.0,898391.0,45154.0,1144.0,1245004.0,20.6,11.0,1243371.0,26.4,1857276.0,39424.0,,,,,662141.0,661566.0,14.0,51068.0,1187100.0,1153620.0,65100.0,0.0,307717.0,354114.0,44155.0,310.0,307677.0,353579.0,44147.0,310.0,,,,,706296,11.7,705713.0,15.0,,,,,,
2021-03-12,ME,MEA,Maine,1344212.0,Report,582520.0,476530,43335.0,35451.0,237154.0,227800.0,11546.0,30.0,320144.0,23.8,12.0,319862.0,29.2,476076.0,43463.0,,,,,160700.0,160518.0,14.7,53180.0,305600.0,260520.0,16400.0,0.0,79566.0,81129.0,11570.0,5.0,79545.0,80968.0,11568.0,5.0,,,,,172270,12.8,172086.0,15.7,,,,,,
2021-03-12,MH,MHA,Marshall Islands,58413.0,Report,35600.0,15896,60945.0,27213.0,15896.0,0.0,0.0,0.0,11121.0,19.0,8.1,11098.0,24.4,15874.0,34840.0,,,,,4722.0,4721.0,10.4,78135.0,35000.0,0.0,600.0,0.0,4721.0,1.0,2.0,0.0,4720.0,1.0,2.0,0.0,,,,,4724,8.1,4723.0,10.4,,,,,,
2021-03-12,MI,MIA,Michigan,9986857.0,Report,3847200.0,2983009,38523.0,29869.0,1371180.0,1602223.0,9606.0,0.0,1936578.0,19.4,10.7,1935314.0,24.7,2981170.0,38011.0,,,,,1072230.0,1071653.0,13.7,49053.0,1920300.0,1817400.0,109500.0,0.0,428561.0,643632.0,9941.0,37.0,428514.0,643102.0,9937.0,37.0,,,,,1082171,10.8,1081590.0,13.8,,,,,,
2021-03-12,MN,MNA,Minnesota,5639632.0,Report,2234040.0,1874674,39613.0,33241.0,869247.0,973591.0,31651.0,185.0,1249489.0,22.2,11.2,1248076.0,28.8,1872625.0,43183.0,,,,,633244.0,632569.0,14.6,51517.0,1111900.0,1063140.0,59000.0,0.0,267293.0,365910.0,31581.0,41.0,267266.0,365262.0,31573.0,41.0,,,,,664825,11.8,664142.0,15.3,,,,,,
2021-03-12,MO,MOA,Missouri,6137428.0,Report,2383325.0,1759789,38833.0,28673.0,719703.0,1024915.0,14949.0,222.0,1110044.0,18.1,9.5,1109005.0,23.3,1758287.0,36886.0,,,,,582951.0,582572.0,12.2,49998.0,1145200.0,1184625.0,53500.0,0.0,206663.0,376264.0,15185.0,24.0,206635.0,375914.0,15184.0,23.0,,,,,598136,9.7,597756.0,12.5,,,,,,
2021-03-12,MP,MPA,Northern Mariana Islands,56882.0,Report,44010.0,21638,77371.0,38040.0,2396.0,19242.0,0.0,0.0,12628.0,22.2,15.8,12615.0,28.4,21614.0,48715.0,,,,,8997.0,8986.0,20.3,99193.0,12800.0,30810.0,400.0,0.0,619.0,8378.0,0.0,0.0,619.0,8367.0,0.0,0.0,,,,,8997,15.8,8986.0,20.3,,,,,,
2021-03-12,MS,MSA,Mississippi,2976149.0,Report,1218895.0,824528,40955.0,27705.0,440406.0,372750.0,10877.0,495.0,539704.0,18.1,9.7,539433.0,23.7,824159.0,36186.0,,,,,288277.0,288185.0,12.7,53517.0,636800.0,550095.0,32000.0,0.0,152913.0,135354.0,10639.0,10.0,152897.0,135278.0,10635.0,10.0,,,,,298916,10.0,298820.0,13.1,,,,,,
2021-03-12,MT,MTA,Montana,1068778.0,Report,465945.0,370463,43596.0,34662.0,199958.0,167771.0,2642.0,92.0,237009.0,22.2,12.5,236384.0,28.1,369612.0,43991.0,,,,,133792.0,133579.0,15.9,55457.0,256300.0,197145.0,12500.0,0.0,72472.0,61294.0,2678.0,26.0,72454.0,61099.0,2678.0,26.0,,,,,136470,12.8,136257.0,16.2,,,,,,
2021-03-12,NC,NCA,North Carolina,10488084.0,Report,4132380.0,3165928,39401.0,30186.0,1369136.0,1774387.0,22076.0,329.0,2014895.0,19.2,10.6,2011365.0,24.6,3161562.0,38615.0,,,,,1107747.0,1106883.0,13.5,50473.0,2042600.0,1978080.0,111700.0,0.0,426714.0,681010.0,22076.0,23.0,426605.0,680255.0,22023.0,23.0,,,,,1129823,10.8,1128906.0,13.8,,,,,,
2021-03-12,ND,NDA,North Dakota,762062.0,Report,343200.0,297605,45036.0,39053.0,145845.0,149080.0,2680.0,0.0,186005.0,24.4,12.9,185549.0,31.9,296955.0,51033.0,,,,,98317.0,98168.0,16.9,58980.0,178400.0,156000.0,8800.0,0.0,47795.0,50522.0,2679.0,0.0,47781.0,50387.0,2677.0,0.0,,,,,100996,13.3,100845.0,17.3,,,,,,
2021-03-12,NE,NEA,Nebraska,1934408.0,Report,816830.0,653385,42226.0,33777.0,317385.0,319693.0,15000.0,1307.0,421931.0,21.8,11.6,421222.0,28.9,652271.0,44727.0,,,,,225148.0,224733.0,15.4,56011.0,400600.0,392730.0,23500.0,0.0,108593.0,116235.0,15339.0,320.0,108566.0,115847.0,15334.0,320.0,,,,,240487,12.4,240067.0,16.5,,,,,,
2021-03-12,NH,NHA,New Hampshire,1359711.0,Report,548625.0,431296,40349.0,31720.0,239403.0,182945.0,8921.0,27.0,315641.0,23.2,9.7,314837.0,28.5,430177.0,38949.0,,,,,131701.0,131403.0,11.9,49674.0,284200.0,248625.0,15800.0,0.0,78606.0,53090.0,9192.0,5.0,78543.0,52855.0,9186.0,5.0,,,,,140893,10.4,140589.0,12.7,,,,,,
2021-03-12,NJ,NJA,New Jersey,8882190.0,Report,3517135.0,2916801,39598.0,32839.0,1518481.0,1366866.0,30979.0,475.0,2018387.0,22.7,11.2,2012716.0,29.0,2909214.0,41898.0,,,,,996890.0,994969.0,14.3,50653.0,1742000.0,1679535.0,95600.0,0.0,502638.0,494247.0,30812.0,5.0,502562.0,492402.0,30805.0,5.0,,,,,1027702,11.6,1025774.0,14.8,,,,,,
2021-03-12,NM,NMA,New Mexico,2096829.0,Report,1024955.0,895586,48881.0,42711.0,402865.0,489306.0,2334.0,1081.0,581690.0,27.7,15.5,576632.0,35.6,889949.0,54902.0,,,,,323997.0,322410.0,19.9,63230.0,490600.0,508755.0,25600.0,0.0,130291.0,193441.0,2271.0,265.0,130248.0,191897.0,2269.0,265.0,,,,,326268,15.6,324679.0,20.0,,,,,,
2021-03-12,NV,NVA,Nevada,3080156.0,Report,1166260.0,930754,37864.0,30218.0,429643.0,493468.0,7643.0,0.0,585867.0,19.0,10.4,585358.0,24.5,930021.0,38953.0,,,,,320799.0,320600.0,13.4,48848.0,586200.0,547560.0,32500.0,0.0,146498.0,174301.0,7595.0,0.0,146484.0,174116.0,7594.0,0.0,,,,,328394,10.7,328194.0,13.7,,,,,,
2021-03-12,NY,NYA,New York State,19453561.0,Report,8007325.0,5999720,41161.0,30841.0,2939148.0,2981952.0,77968.0,652.0,4010039.0,20.6,9.6,4002870.0,26.0,5991326.0,38841.0,,,,,1876969.0,1875639.0,12.2,51910.0,3959000.0,3852225.0,196100.0,0.0,954115.0,922744.0,77080.0,110.0,953984.0,921545.0,77077.0,110.0,,,,,1954049,10.0,1952716.0,12.7,,,,,,
2021-03-12,OH,OHA,Ohio,11689100.0,Report,4614085.0,3494036,39473.0,29891.0,1780183.0,1650983.0,60266.0,2604.0,2232778.0,19.1,10.5,2230592.0,24.5,3490716.0,38313.0,,,,,1227646.0,1226528.0,13.5,50643.0,2312100.0,2168985.0,133000.0,0.0,629250.0,597655.0,59405.0,741.0,629208.0,596580.0,59397.0,740.0,,,,,1287051,11.0,1285925.0,14.1,,,,,,
2021-03-12,OK,OKA,Oklahoma,3956971.0,Report,1975455.0,1398278,49923.0,35337.0,659893.0,731810.0,6568.0,7.0,891158.0,22.5,12.3,888747.0,29.6,1395401.0,46440.0,,,,,486518.0,486168.0,16.2,65745.0,1000700.0,926055.0,48700.0,0.0,229828.0,256689.0,6502.0,1.0,229817.0,256350.0,6501.0,1.0,,,,,493020,12.5,492669.0,16.4,,,,,,
2021-03-12,OR,ORA,Oregon,4217737.0,Report,1634415.0,1271685,38751.0,30151.0,633838.0,631875.0,5054.0,918.0,806341.0,19.1,10.8,804143.0,24.0,1268042.0,37839.0,,,,,456343.0,454934.0,13.6,48771.0,834500.0,752115.0,47800.0,0.0,216907.0,239288.0,5097.0,148.0,216772.0,238014.0,5096.0,148.0,,,,,461440,10.9,460030.0,13.7,,,,,,
2021-03-12,PA,PAA,Pennsylvania,12801989.0,Report,5193895.0,3759104,40571.0,29363.0,1924087.0,1833159.0,1759.0,99.0,2548224.0,19.9,9.4,2543264.0,25.0,3752362.0,36906.0,,,,,1208136.0,1206386.0,11.9,51084.0,2647400.0,2402595.0,143900.0,0.0,616496.0,591573.0,3346.0,67.0,616358.0,589962.0,3346.0,66.0,,,,,1211482,9.5,1209732.0,11.9,,,,,,
2021-03-12,PR,PRA,Puerto Rico,3193694.0,Report,1420220.0,698082,44470.0,21858.0,297613.0,399671.0,551.0,247.0,440880.0,13.8,8.1,440609.0,17.7,697701.0,28008.0,,,,,258762.0,258651.0,10.4,57012.0,711700.0,670020.0,38500.0,0.0,107188.0,151567.0,562.0,7.0,107170.0,151474.0,561.0,7.0,,,,,259324,8.1,259212.0,10.4,,,,,,
2021-03-12,RI,RIA,Rhode Island,1059361.0,Report,437405.0,359501,41290.0,33936.0,192155.0,165159.0,2187.0,0.0,258664.0,24.4,9.6,258414.0,30.2,359136.0,42011.0,,,,,102036.0,101924.0,11.9,51166.0,219000.0,206505.0,11900.0,0.0,57257.0,44778.0,2294.0,1.0,57254.0,44669.0,2294.0,1.0,,,,,104330,9.8,104218.0,12.2,,,,,,
2021-03-12,RP,RPA,Republic of Palau,17907.0,Report,14800.0,9193,82649.0,51337.0,9192.0,1.0,0.0,0.0,6158.0,34.4,17.5,6158.0,44.1,9193.0,65819.0,,,,,3136.0,3136.0,22.5,105964.0,14600.0,0.0,200.0,0.0,3124.0,12.0,0.0,0.0,3124.0,12.0,0.0,0.0,,,,,3136,17.5,3136.0,22.5,,,,,,
2021-03-12,SC,SCA,South Carolina,5148714.0,Report,1894535.0,1493376,36796.0,29005.0,545831.0,935920.0,10601.0,1024.0,950186.0,18.5,10.4,949151.0,23.5,1491928.0,36951.0,,,,,535149.0,534758.0,13.2,46923.0,854100.0,981435.0,59000.0,0.0,155602.0,379343.0,10043.0,204.0,155582.0,378972.0,10039.0,204.0,,,,,545192,10.6,544797.0,13.5,,,,,,
2021-03-12,SD,SDA,South Dakota,884659.0,Report,449235.0,349016,50781.0,39452.0,176222.0,171342.0,1439.0,13.0,226056.0,25.6,14.0,225412.0,33.8,348098.0,52145.0,,,,,123433.0,123168.0,18.5,67295.0,233300.0,205335.0,10600.0,0.0,60129.0,63300.0,1590.0,4.0,60122.0,63042.0,1590.0,4.0,,,,,125023,14.1,124758.0,18.7,,,,,,
2021-03-12,TN,TNA,Tennessee,6829174.0,Report,2668520.0,1812050,39075.0,26534.0,873489.0,930883.0,5684.0,1994.0,1161962.0,17.0,9.0,1161298.0,21.8,1811259.0,34052.0,,,,,617608.0,617465.0,11.6,50168.0,1364200.0,1235520.0,68800.0,0.0,270725.0,346355.0,5914.0,528.0,270711.0,346227.0,5909.0,527.0,,,,,623522,9.1,623374.0,11.7,,,,,,
2021-03-12,TX,TXA,Texas,28995881.0,Report,10885765.0,8005490,37542.0,27609.0,3914299.0,3996477.0,94474.0,240.0,5100346.0,17.6,9.0,5080635.0,23.5,7975379.0,36930.0,,,,,2598732.0,2588689.0,12.0,50406.0,5321500.0,5219565.0,344700.0,0.0,1312281.0,1286248.0,92802.0,96.0,1307209.0,1281277.0,92443.0,96.0,,,,,2691427,9.3,2681026.0,12.4,,,,,,
2021-03-12,UT,UTA,Utah,3205958.0,Report,1140260.0,945378,35567.0,29488.0,449862.0,476944.0,18572.0,0.0,562291.0,17.5,7.4,560396.0,24.6,942761.0,41444.0,,,,,236272.0,235790.0,10.4,50126.0,585700.0,524160.0,30400.0,0.0,117767.0,118505.0,18189.0,0.0,117721.0,118069.0,18177.0,0.0,,,,,254461,7.9,253967.0,11.2,,,,,,
2021-03-12,VA,VAA,Virginia,8535519.0,Report,3221575.0,2753938,37743.0,32264.0,1300945.0,1398806.0,53912.0,275.0,1776967.0,20.8,11.3,1773577.0,26.6,2749194.0,41188.0,,,,,963027.0,961835.0,14.4,48266.0,1591500.0,1541475.0,88600.0,0.0,455329.0,507607.0,53273.0,91.0,455145.0,506599.0,53205.0,91.0,,,,,1016300,11.9,1015040.0,15.2,,,,,,
2021-03-12,VA2,VA2,Veterans Health,0.0,Report,3553105.0,2917334,0.0,0.0,1565140.0,1335507.0,16686.0,1.0,1843615.0,0.0,0.0,1843544.0,0.0,2917214.0,0.0,,,,,1072234.0,1072185.0,0.0,0.0,1952100.0,1528605.0,72400.0,0.0,541453.0,530781.0,16681.0,0.0,541437.0,530748.0,16680.0,0.0,,,,,1088915,0.0,1088865.0,0.0,,,,,,
2021-03-12,VI,VIA,Virgin Islands,104680.0,Report,46500.0,26202,44421.0,25031.0,11450.0,14752.0,0.0,0.0,17254.0,16.5,7.9,17155.0,21.0,26093.0,31957.0,,,,,8315.0,8306.0,10.2,56950.0,18800.0,27300.0,400.0,0.0,4078.0,4237.0,5.0,0.0,4073.0,4233.0,5.0,0.0,,,,,8320,7.9,8311.0,10.2,,,,,,
2021-03-12,VT,VTA,Vermont,623989.0,Report,289750.0,217495,46435.0,34856.0,113488.0,103806.0,4.0,197.0,139766.0,22.4,11.7,139575.0,27.4,217195.0,42589.0,,,,,72993.0,72871.0,14.3,56816.0,147900.0,134550.0,7300.0,0.0,36750.0,36187.0,45.0,56.0,36739.0,36076.0,44.0,56.0,,,,,73038,11.7,72915.0,14.3,,,,,,
