Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Per_100k_18Plus,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-03-13,DC,DCA,District of Columbia,705749.0,Report,388865.0,256529,55100.0,36348.0,103615.0,152912.0,2.0,0.0,115660.0,16.4,8.4,115378.0,20.0,256219.0,44361.0,49913.0,57.1,99331.0,113725.0,59297.0,59286.0,10.3,67326.0,176900.0,204165.0,7800.0,0.0,28465.0,30823.0,620.0,9.0,28464.0,30813.0,620.0,9.0,16034.0,12135.0,30.0,4.0,59917,8.5,59906.0,10.4,28203.0,32.3,,,,
2021-03-13,DD2,DD2,Dept of Defense,0.0,Report,1918750.0,1439663,0.0,0.0,680450.0,755735.0,3079.0,399.0,929473.0,0.0,0.0,926025.0,0.0,1435744.0,0.0,116406.0,0.0,175609.0,0.0,487301.0,486852.0,0.0,0.0,868000.0,1008150.0,42600.0,0.0,217394.0,269907.0,1430.0,0.0,217366.0,269486.0,1430.0,0.0,17464.0,40357.0,33.0,0.0,488731,0.0,488282.0,0.0,57854.0,0.0,,,,
2021-03-13,DE,DEA,Delaware,973764.0,Report,422015.0,317790,43339.0,32635.0,143900.0,170708.0,3145.0,37.0,196931.0,20.2,11.5,196757.0,25.5,317541.0,41229.0,123352.0,65.3,194763.0,103100.0,112184.0,112123.0,14.6,54793.0,205100.0,206115.0,10800.0,0.0,54543.0,57629.0,3228.0,12.0,54531.0,57580.0,3228.0,12.0,34241.0,33009.0,3024.0,7.0,115412,11.9,115351.0,15.0,70281.0,37.2,,,,
2021-03-13,FL,FLA,Florida,21477737.0,Report,9145275.0,7007792,42580.0,32628.0,3521516.0,3407847.0,69571.0,8858.0,4325176.0,20.1,10.9,4317972.0,25.0,6999421.0,40582.0,2978768.0,66.2,5045202.0,112182.0,2330578.0,2329528.0,13.5,53023.0,4441900.0,4419675.0,283700.0,0.0,1150664.0,1176932.0,68973.0,2982.0,1150105.0,1176441.0,68951.0,2982.0,864436.0,872631.0,27728.0,2570.0,2399551,11.2,2398479.0,13.9,1767365.0,39.3,,,,
2021-03-13,FM,FMA,Federated States of Micronesia,103643.0,Report,47400.0,19580,45734.0,18892.0,19580.0,0.0,0.0,0.0,12162.0,11.7,7.2,12157.0,15.0,19575.0,24214.0,1223.0,6.9,2011.0,11414.0,7459.0,7459.0,9.2,58633.0,46600.0,0.0,800.0,0.0,7440.0,19.0,0.0,0.0,7440.0,19.0,0.0,0.0,804.0,4.0,0.0,0.0,7459,7.2,7459.0,9.2,808.0,4.6,,,,
2021-03-13,GA,GAA,Georgia,10617423.0,Report,3980645.0,2681373,37492.0,25254.0,1478374.0,1189719.0,13054.0,226.0,1608162.0,15.1,9.4,1606977.0,19.8,2679833.0,33029.0,910620.0,60.0,1579342.0,104113.0,995015.0,994645.0,12.3,49062.0,2067000.0,1803945.0,109700.0,0.0,552645.0,442238.0,13349.0,132.0,552590.0,441923.0,13346.0,132.0,368888.0,244167.0,2399.0,81.0,1008364,9.5,1007991.0,12.4,615535.0,40.6,,,,
2021-03-13,GU,GUA,Guam,165768.0,Report,87860.0,65382,53002.0,39442.0,33469.0,31913.0,0.0,0.0,36826.0,22.2,16.9,36801.0,28.5,65338.0,50532.0,11061.0,39.2,20498.0,72737.0,28020.0,28003.0,21.7,67951.0,38200.0,48360.0,1300.0,0.0,13851.0,14169.0,0.0,0.0,13849.0,14154.0,0.0,0.0,4027.0,5240.0,0.0,0.0,28020,16.9,28003.0,21.7,9267.0,32.9,,,,
2021-03-13,HI,HIA,Hawaii,1415872.0,Report,681200.0,517061,48112.0,36519.0,185519.0,237082.0,700.0,93760.0,322222.0,22.8,14.0,320988.0,28.8,516262.0,46260.0,123955.0,46.2,200566.0,74713.0,198274.0,198073.0,17.7,61039.0,296900.0,370500.0,13800.0,0.0,75271.0,104998.0,738.0,18005.0,75235.0,104850.0,736.0,17988.0,37105.0,39603.0,105.0,1406.0,199012,14.1,198809.0,17.8,78219.0,29.1,,,,
2021-03-13,IA,IAA,Iowa,3155070.0,Report,1288785.0,1114523,40848.0,35325.0,600028.0,486378.0,27998.0,119.0,734296.0,23.3,12.0,733010.0,30.2,1112500.0,45815.0,400113.0,72.4,585287.0,105847.0,379493.0,378764.0,15.6,53075.0,672000.0,581685.0,35100.0,0.0,208073.0,171413.0,28182.0,7.0,208063.0,170694.0,28174.0,7.0,96753.0,89651.0,2344.0,2.0,407675,12.9,406938.0,16.8,188750.0,34.1,,,,
2021-03-13,ID,IDA,Idaho,1787065.0,Report,671845.0,536191,37595.0,30004.0,278927.0,253113.0,3974.0,177.0,332271.0,18.6,11.0,332245.0,24.8,536172.0,40047.0,183954.0,63.3,279899.0,96294.0,196059.0,196052.0,14.6,50180.0,343200.0,310245.0,18400.0,0.0,103201.0,92827.0,3852.0,31.0,103200.0,92821.0,3846.0,31.0,45199.0,50350.0,1772.0,17.0,199911,11.2,199898.0,14.9,97338.0,33.5,,,,
2021-03-13,IH2,IH2,Indian Health Svc,2082813.0,Report,1239435.0,733344,59508.0,35209.0,400977.0,331039.0,1328.0,0.0,476051.0,22.9,12.1,469658.0,0.0,724934.0,0.0,122389.0,0.0,207694.0,0.0,251082.0,249113.0,0.0,0.0,739200.0,478335.0,21900.0,0.0,123754.0,127328.0,1324.0,0.0,123716.0,125397.0,1324.0,0.0,45542.0,37011.0,98.0,0.0,252406,12.1,250437.0,0.0,82651.0,0.0,,,,
2021-03-13,IL,ILA,Illinois,12671821.0,Report,5167015.0,4197357,40776.0,33124.0,2070914.0,2078430.0,46377.0,1636.0,2754782.0,21.7,11.2,2748960.0,27.9,4189415.0,42515.0,1238140.0,60.6,1865713.0,91312.0,1416818.0,1414789.0,14.4,52436.0,2600400.0,2429115.0,137500.0,0.0,686145.0,730173.0,45040.0,500.0,685980.0,728309.0,44977.0,500.0,321096.0,309350.0,12561.0,312.0,1461858,11.5,1459766.0,14.8,643319.0,31.5,,,,
2021-03-13,IN,INA,Indiana,6732219.0,Report,2537330.0,2127154,37689.0,31597.0,989450.0,1108854.0,26251.0,2599.0,1297780.0,19.3,12.0,1297163.0,25.1,2126200.0,41172.0,725002.0,66.8,1272081.0,117162.0,810936.0,810594.0,15.7,49133.0,1249900.0,1211730.0,75700.0,0.0,384899.0,425110.0,26308.0,927.0,384869.0,424798.0,26305.0,927.0,277773.0,251895.0,3197.0,680.0,837244,12.4,836899.0,16.2,533545.0,49.1,,,,
2021-03-13,KS,KSA,Kansas,2913314.0,Report,1257325.0,850639,43158.0,29198.0,476451.0,367421.0,6597.0,170.0,586038.0,20.1,10.3,584945.0,26.4,849085.0,38367.0,295609.0,62.2,415065.0,87293.0,299310.0,298772.0,13.5,56814.0,642600.0,584025.0,30700.0,0.0,160633.0,138606.0,6830.0,71.0,160615.0,138086.0,6828.0,71.0,72768.0,67840.0,2233.0,46.0,306140,10.5,305600.0,13.8,142887.0,30.1,,,,
2021-03-13,KY,KYA,Kentucky,4467673.0,Report,1798045.0,1492234,40246.0,33401.0,764882.0,702323.0,24941.0,88.0,1020088.0,22.8,11.1,1018641.0,29.4,1489891.0,43001.0,463455.0,61.7,672846.0,89645.0,494045.0,493765.0,14.3,51895.0,911100.0,840645.0,46300.0,0.0,258756.0,235223.0,23716.0,66.0,258738.0,234961.0,23703.0,66.0,98509.0,127837.0,7948.0,40.0,517761,11.6,517468.0,14.9,234334.0,31.2,,,,
2021-03-13,LA,LAA,Louisiana,4648794.0,Report,1890870.0,1464259,40674.0,31498.0,645214.0,789532.0,28719.0,794.0,925322.0,19.9,11.0,924629.0,26.0,1463429.0,41094.0,475192.0,64.1,825368.0,111382.0,513004.0,512884.0,14.4,53097.0,941500.0,898170.0,51200.0,0.0,207922.0,304725.0,27816.0,357.0,207908.0,304620.0,27811.0,356.0,143766.0,189819.0,7461.0,69.0,540820,11.6,540695.0,15.2,341115.0,46.0,,,,
2021-03-13,MA,MAA,Massachusetts,6892503.0,Report,2891100.0,2561749,41946.0,37167.0,1264578.0,1242008.0,55119.0,44.0,1717752.0,24.9,11.9,1714440.0,30.9,2557010.0,46158.0,811404.0,69.4,1166773.0,99781.0,819273.0,817950.0,14.8,52189.0,1463700.0,1349400.0,78000.0,0.0,378487.0,440779.0,54758.0,7.0,378400.0,439543.0,54736.0,7.0,133913.0,221255.0,27552.0,3.0,874031,12.7,872686.0,15.8,382723.0,32.7,,,,
2021-03-13,MD,MDA,Maryland,6045680.0,Report,2430150.0,1922161,40196.0,31794.0,945668.0,927501.0,47806.0,1186.0,1291426.0,21.4,11.2,1289622.0,27.4,1919815.0,40752.0,587350.0,61.2,852347.0,88842.0,678345.0,677758.0,14.4,51585.0,1200900.0,1164150.0,65100.0,0.0,318660.0,359369.0,46752.0,316.0,318620.0,358822.0,46743.0,316.0,130345.0,152365.0,19723.0,146.0,725097,12.0,724501.0,15.4,302579.0,31.5,,,,
2021-03-13,ME,MEA,Maine,1344212.0,Report,583690.0,477511,43422.0,35523.0,238081.0,227819.0,11581.0,30.0,321118.0,23.9,12.0,320830.0,29.3,477050.0,43551.0,193391.0,67.8,273914.0,96021.0,161198.0,161015.0,14.7,53287.0,305600.0,261690.0,16400.0,0.0,80005.0,81188.0,11677.0,5.0,79984.0,81026.0,11675.0,5.0,33192.0,49197.0,6632.0,2.0,172875,12.9,172690.0,15.8,89023.0,31.2,,,,
2021-03-13,MH,MHA,Marshall Islands,58413.0,Report,35600.0,16007,60945.0,27403.0,16007.0,0.0,0.0,0.0,11204.0,19.2,8.1,11178.0,24.5,15982.0,35077.0,785.0,7.9,1204.0,12125.0,4751.0,4750.0,10.4,78135.0,35000.0,0.0,600.0,0.0,4749.0,2.0,2.0,0.0,4748.0,2.0,2.0,0.0,416.0,0.0,2.0,0.0,4753,8.1,4752.0,10.4,418.0,4.2,,,,
2021-03-13,MI,MIA,Michigan,9986857.0,Report,3925470.0,3076878,39306.0,30809.0,1420149.0,1644567.0,12162.0,0.0,2001598.0,20.0,11.0,2000205.0,25.5,3074907.0,39206.0,1096337.0,62.1,1632299.0,92461.0,1103252.0,1102671.0,14.1,50051.0,1962300.0,1853670.0,109500.0,0.0,451924.0,651288.0,12672.0,40.0,451875.0,650756.0,12668.0,40.0,243669.0,314625.0,5635.0,31.0,1115924,11.2,1115339.0,14.2,563960.0,31.9,,,,
2021-03-13,MN,MNA,Minnesota,5639632.0,Report,2263220.0,2000813,40131.0,35478.0,936960.0,1026456.0,37210.0,187.0,1330070.0,23.6,12.0,1328352.0,30.6,1998435.0,46084.0,694423.0,75.4,1001701.0,108835.0,677998.0,677301.0,15.6,52190.0,1113000.0,1091220.0,59000.0,0.0,300265.0,377692.0,37228.0,41.0,300234.0,377026.0,37218.0,41.0,137787.0,182441.0,22405.0,15.0,715226,12.7,714519.0,16.5,342648.0,37.2,,,,
2021-03-13,MO,MOA,Missouri,6137428.0,Report,2415805.0,1867231,39362.0,30424.0,775199.0,1069986.0,21804.0,242.0,1186989.0,19.3,10.0,1185827.0,24.9,1865605.0,39137.0,612085.0,57.6,945955.0,89070.0,611184.0,610798.0,12.8,50679.0,1149600.0,1212705.0,53500.0,0.0,229398.0,381759.0,21732.0,27.0,229370.0,381402.0,21728.0,26.0,128771.0,171160.0,8287.0,8.0,632916,10.3,632526.0,13.3,308226.0,29.0,,,,
2021-03-13,MP,MPA,Northern Mariana Islands,56882.0,Report,44010.0,22034,77371.0,38736.0,2535.0,19499.0,0.0,0.0,12858.0,22.6,16.1,12845.0,29.0,22010.0,49608.0,2096.0,21.7,3964.0,40993.0,9160.0,9149.0,20.6,99193.0,12800.0,30810.0,400.0,0.0,663.0,8497.0,0.0,0.0,663.0,8486.0,0.0,0.0,233.0,1632.0,0.0,0.0,9160,16.1,9149.0,20.6,1865.0,19.3,,,,
2021-03-13,MS,MSA,Mississippi,2976149.0,Report,1239205.0,896984,41638.0,30139.0,477742.0,401756.0,16911.0,575.0,589064.0,19.8,10.4,588745.0,25.8,896558.0,39365.0,285395.0,58.6,456597.0,93816.0,309806.0,309703.0,13.6,54409.0,641900.0,565305.0,32000.0,0.0,167913.0,141883.0,16344.0,10.0,167893.0,141800.0,16339.0,10.0,98500.0,77423.0,4845.0,3.0,326150,11.0,326042.0,14.3,180771.0,37.1,,,,
2021-03-13,MT,MTA,Montana,1068778.0,Report,481155.0,383241,45019.0,35858.0,206456.0,173279.0,3414.0,92.0,243698.0,22.8,13.1,243025.0,28.9,382319.0,45504.0,124503.0,60.3,198468.0,96140.0,139926.0,139691.0,16.6,57267.0,256300.0,212355.0,12500.0,0.0,75298.0,64602.0,3461.0,26.0,75280.0,64385.0,3461.0,26.0,36826.0,38499.0,1120.0,13.0,143387,13.4,143152.0,17.0,76458.0,37.0,,,,
2021-03-13,NC,NCA,North Carolina,10488084.0,Report,4267910.0,3391675,40693.0,32338.0,1486362.0,1861235.0,43749.0,329.0,2181724.0,20.8,11.1,2177271.0,26.6,3386351.0,41361.0,1154057.0,65.9,1967808.0,112376.0,1163142.0,1162247.0,14.2,52128.0,2074000.0,2082210.0,111700.0,0.0,465580.0,697538.0,43509.0,24.0,465463.0,696760.0,43420.0,24.0,342034.0,431190.0,7401.0,19.0,1206651,11.5,1205667.0,14.7,780644.0,44.6,,,,
2021-03-13,ND,NDA,North Dakota,762062.0,Report,344370.0,308699,45189.0,40508.0,151239.0,153098.0,4362.0,0.0,192137.0,25.2,13.5,191648.0,32.9,307988.0,52929.0,87316.0,72.9,146227.0,122013.0,102614.0,102439.0,17.6,59181.0,178400.0,157170.0,8800.0,0.0,50775.0,51839.0,4198.0,0.0,50760.0,51679.0,4194.0,0.0,25956.0,27152.0,845.0,0.0,106812,14.0,106633.0,18.3,53953.0,45.0,,,,
2021-03-13,NE,NEA,Nebraska,1934408.0,Report,833730.0,666329,43100.0,34446.0,324374.0,324996.0,15627.0,1332.0,428913.0,22.2,12.0,428196.0,29.4,665201.0,45614.0,221884.0,71.0,338369.0,108293.0,231358.0,230936.0,15.8,57170.0,417500.0,392730.0,23500.0,0.0,112950.0,118079.0,16080.0,329.0,112923.0,117684.0,16075.0,329.0,51847.0,60962.0,1173.0,245.0,247438,12.8,247011.0,16.9,114227.0,36.6,,,,
2021-03-13,NH,NHA,New Hampshire,1359711.0,Report,565165.0,450103,41565.0,33103.0,249063.0,189993.0,11020.0,27.0,327787.0,24.1,10.2,326949.0,29.6,448945.0,40648.0,185114.0,72.9,233159.0,91844.0,139292.0,138988.0,12.6,51171.0,298400.0,250965.0,15800.0,0.0,84079.0,55208.0,11300.0,5.0,84013.0,54970.0,11289.0,5.0,31542.0,24948.0,8077.0,2.0,150592,11.1,150277.0,13.6,64569.0,25.4,,,,
2021-03-13,NJ,NJA,New Jersey,8882190.0,Report,3577765.0,3011319,40280.0,33903.0,1562178.0,1407642.0,41024.0,475.0,2090835.0,23.5,11.5,2084827.0,30.0,3003344.0,43253.0,854534.0,57.9,1237160.0,83845.0,1022997.0,1021020.0,14.7,51526.0,1768700.0,1713465.0,95600.0,0.0,519003.0,503989.0,40761.0,5.0,518926.0,502089.0,40752.0,5.0,202409.0,215266.0,12138.0,3.0,1063758,12.0,1061772.0,15.3,429816.0,29.1,,,,
2021-03-13,NM,NMA,New Mexico,2096829.0,Report,1035005.0,913253,49360.0,43554.0,411770.0,497477.0,2893.0,1113.0,591927.0,28.2,15.8,586738.0,36.2,907422.0,55979.0,225831.0,59.8,348788.0,92368.0,331686.0,330000.0,20.4,63850.0,494800.0,514605.0,25600.0,0.0,135091.0,196322.0,2896.0,273.0,135047.0,194680.0,2894.0,273.0,57999.0,69500.0,1510.0,161.0,334582,16.0,332894.0,20.5,129170.0,34.2,,,,
2021-03-13,NV,NVA,Nevada,3080156.0,Report,1169770.0,958706,37978.0,31125.0,440632.0,508557.0,9517.0,0.0,603756.0,19.6,10.7,603236.0,25.3,957954.0,40123.0,302921.0,61.1,482190.0,97221.0,330499.0,330291.0,13.8,48995.0,586200.0,551070.0,32500.0,0.0,151882.0,178617.0,9461.0,0.0,151868.0,178423.0,9460.0,0.0,76214.0,89953.0,3648.0,0.0,339960,11.0,339751.0,14.2,169815.0,34.2,,,,
2021-03-13,NY,NYA,New York State,19453561.0,Report,8237955.0,6295058,42347.0,32359.0,3072790.0,3127206.0,94381.0,681.0,4226184.0,21.7,10.1,4218386.0,27.3,6285922.0,40751.0,1814483.0,55.0,2679774.0,81300.0,1955231.0,1953779.0,12.7,53406.0,4003600.0,4038255.0,196100.0,0.0,995829.0,959284.0,93469.0,118.0,995691.0,957970.0,93465.0,118.0,419091.0,445655.0,32869.0,65.0,2048700,10.5,2047244.0,13.3,897680.0,27.2,,,,
2021-03-13,OH,OHA,Ohio,11689100.0,Report,4748935.0,3624261,40627.0,31005.0,1844443.0,1704161.0,72914.0,2743.0,2319341.0,19.8,10.9,2317039.0,25.4,3620824.0,39741.0,1300603.0,63.6,2043552.0,99865.0,1270829.0,1269707.0,13.9,52123.0,2370900.0,2245035.0,133000.0,0.0,654947.0,615107.0,71997.0,775.0,654904.0,614029.0,71987.0,774.0,323925.0,401170.0,24598.0,519.0,1342826,11.5,1341694.0,14.7,750212.0,36.7,,,,
2021-03-13,OK,OKA,Oklahoma,3956971.0,Report,1981405.0,1435464,50074.0,36277.0,678555.0,747244.0,9657.0,8.0,920680.0,23.3,12.5,917928.0,30.5,1432229.0,47666.0,426719.0,67.2,730522.0,115019.0,493007.0,492650.0,16.4,65943.0,1000800.0,931905.0,48700.0,0.0,233712.0,259294.0,9581.0,1.0,233701.0,258948.0,9580.0,1.0,159449.0,137029.0,2867.0,0.0,502588,12.7,502230.0,16.7,299345.0,47.1,,,,
2021-03-13,OR,ORA,Oregon,4217737.0,Report,1642605.0,1334042,38945.0,31629.0,666624.0,657706.0,8764.0,948.0,847034.0,20.1,11.3,844770.0,25.2,1330289.0,39696.0,397379.0,51.9,540657.0,70574.0,477505.0,476054.0,14.2,49016.0,834500.0,760305.0,47800.0,0.0,229404.0,247949.0,8798.0,152.0,229260.0,246642.0,8794.0,152.0,64786.0,83217.0,6172.0,67.0,486303,11.5,484848.0,14.5,154242.0,20.1,,,,
2021-03-13,PA,PAA,Pennsylvania,12801989.0,Report,5446125.0,4093668,42541.0,31977.0,2036197.0,2054809.0,2561.0,101.0,2751412.0,21.5,10.4,2746035.0,27.0,4086393.0,40191.0,1325484.0,55.4,1944917.0,81263.0,1337031.0,1335177.0,13.1,53565.0,2701900.0,2600325.0,143900.0,0.0,665815.0,671147.0,4594.0,69.0,665670.0,669439.0,4593.0,68.0,319426.0,292523.0,1749.0,37.0,1341625,10.5,1339770.0,13.2,613735.0,25.6,,,,
2021-03-13,PR,PRA,Puerto Rico,3193694.0,Report,1439770.0,748875,45082.0,23449.0,321915.0,424526.0,2186.0,248.0,473335.0,14.8,8.7,473024.0,19.0,748451.0,30045.0,227795.0,42.0,330995.0,60965.0,277524.0,277410.0,11.1,57797.0,725400.0,675870.0,38500.0,0.0,116124.0,161393.0,2200.0,7.0,116106.0,161297.0,2198.0,7.0,50239.0,55785.0,408.0,0.0,279724,8.8,279608.0,11.2,106432.0,19.6,,,,
2021-03-13,RI,RIA,Rhode Island,1059361.0,Report,463415.0,367414,43745.0,34683.0,194829.0,169741.0,2844.0,0.0,263449.0,24.9,9.9,263185.0,30.8,367032.0,42934.0,142331.0,76.1,175312.0,93727.0,105276.0,105161.0,12.3,54209.0,241500.0,210015.0,11900.0,0.0,59088.0,46187.0,2976.0,1.0,59085.0,46075.0,2976.0,1.0,16094.0,18655.0,491.0,0.0,108252,10.2,108137.0,12.6,35240.0,18.8,,,,
2021-03-13,RP,RPA,Republic of Palau,17907.0,Report,14800.0,9694,82649.0,54135.0,9693.0,1.0,0.0,0.0,6659.0,37.2,17.5,6659.0,47.7,9694.0,69406.0,1314.0,43.2,2353.0,77300.0,3137.0,3137.0,22.5,105964.0,14600.0,0.0,200.0,0.0,3124.0,13.0,0.0,0.0,3124.0,13.0,0.0,0.0,1062.0,8.0,0.0,0.0,3137,17.5,3137.0,22.5,1070.0,35.2,,,,
